,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,4F4K,1,2,66.69308455090419,59.3833492309188,2.0010989907531385,60.369720845513854,1,v,5.0,NA,v
1,4F4K,2,2,64.11068196355646,44.30557029148576,1.8964751383710967,47.37745194197353,1,v,2.007791100000759,correct,v
2,4F4K,3,2,30.80117486241048,48.11297571323205,0.9487074923287986,50.76413064515944,2,b,3.890595500000927,correct,b
3,4F4K,4,2,61.94774330885837,79.15278453903181,1.8130670752877796,73.66062520193607,2,v,2.305659400000877,incorrect,b
4,4F4K,5,2,67.08833475255857,43.65228790433245,2.0176137917100005,46.794009133450544,1,v,5.0,incorrect,v
5,4F4K,6,2,41.6879078348187,33.627420491616306,1.1897325010422608,37.921059143186085,1,b,5.0,incorrect,v
6,4F4K,7,1,67.45080471994966,79.42961936868996,2.032878711458966,73.80082525284334,1,c,3.439980299999661,correct,c
7,4F4K,8,1,55.44752950138237,40.56119386562932,1.583839213683222,44.03343561392157,2,c,3.4164689000008366,incorrect,n
8,4F4K,9,2,43.04824689978647,50.9235469194532,1.2238675267324488,53.23467530620667,2,b,5.0,incorrect,b
9,4F4K,10,2,32.8330025049987,40.11826431279276,0.9896498482126128,43.63858114259548,2,v,2.895302200000515,incorrect,b
10,4F4K,11,2,53.65183710443748,72.2480003596123,1.525788625798658,69.71297584943532,2,v,3.053071500000442,incorrect,b
11,4F4K,12,1,57.12386078861356,67.94089698798854,1.6400227454058565,66.84298066218595,1,c,5.0,incorrect,c
12,4F4K,13,1,37.35541789779412,54.22319295021421,1.087234044483347,56.08209242004644,1,c,5.0,incorrect,c
13,4F4K,14,2,50.39292890121716,38.647605749464894,1.4258160508624032,42.330342986835,1,v,2.9256686000007903,correct,v
14,4F4K,15,2,39.4739444124146,51.04111355288316,1.136201200453336,53.33722752775167,2,b,3.13803210000151,correct,b
15,4F4K,16,1,60.90551070586691,48.38523779108103,1.7741959071484468,51.00484842890647,2,c,3.502245399999083,incorrect,n
16,4F4K,17,1,48.77321549077448,37.98023854514206,1.3785928755498558,41.738492511893696,2,c,2.7132498000009946,incorrect,n
17,4F4K,18,2,64.27155888054277,44.52266420609055,1.9028301191102104,47.571257792334016,1,v,2.246096900000339,correct,v
18,4F4K,19,1,22.838851495400824,33.07560154402911,0.803943235488406,37.44400632148524,1,n,3.9817069999990053,incorrect,c
19,4F4K,20,1,57.58310962069384,46.65602477502741,1.6557596754047996,49.47204040952515,2,n,2.9377852999987226,correct,n
20,4F4K,21,2,27.09684117983018,40.512006858949775,0.8783727697087713,43.98957193660964,2,b,4.957197899999301,correct,b
21,4F4K,22,1,59.13127686005336,47.15051197341941,1.70993123215814,49.91125605643303,2,c,2.8894663999999466,incorrect,n
22,4F4K,23,1,56.69329339782989,45.93975286703284,1.625404509457491,48.83478892299436,2,n,5.0,incorrect,n
23,4F4K,24,1,49.78948390938222,70.56909354249707,1.4080362895611374,68.62903715834145,1,n,2.537221700000373,incorrect,c
24,4F4K,25,2,36.50675974640809,43.533965343156105,1.068215551187335,46.688307222983454,2,b,3.836100099999385,correct,b
25,4F4K,26,1,49.12872711908697,30.91490579507081,1.3888221031069414,35.5952952968001,2,n,2.9446250000000873,correct,n
26,4F4K,27,2,69.91619091930484,49.8535305542426,2.139814488750178,52.29815761220576,1,v,2.196515999999974,correct,v
27,4F4K,28,1,42.13692042043079,58.38310282690895,1.2008930004097045,59.5574632684887,1,c,3.714597700000013,correct,c
28,4F4K,29,1,69.40656196215062,57.295033351385726,2.117257674437929,58.66290656441336,2,n,4.338786099999197,correct,n
29,4F4K,30,2,21.926227446859023,37.43036470856391,0.788830272505956,41.25188257192775,2,b,4.382150499999625,correct,b
30,4F4K,31,2,45.79224407728765,64.43032660474773,1.2957319730850525,64.30014201208783,2,v,5.0,correct,b
31,4F4K,32,1,59.289973316722026,43.74152450449217,1.715583326127354,46.87372278344683,2,n,2.690243900000496,correct,n
32,4F4K,33,2,45.072157369752304,59.97402175310047,1.2764745032120728,60.84459767588594,2,v,4.587017799998648,incorrect,b
33,4F4K,34,2,73.24272290330572,58.40512103541248,2.2930720514869583,59.57544972549993,1,v,1.9257925000001705,correct,v
34,4F4K,35,1,54.93303918107412,66.84621599299714,1.5669847890554716,66.0685673162689,1,n,2.6525420999987546,incorrect,c
35,4F4K,36,2,67.14483813062245,47.6761312985112,2.019985789771732,50.377380715607934,1,v,2.326125300000058,correct,v
36,4F4K,37,1,52.30281692672779,61.657226370013255,1.4835818340966684,62.177162787077215,1,n,5.0,correct,c
37,4F4K,38,1,49.98240600494779,29.351141700606743,1.4136962573008829,34.278974220613186,2,c,3.4354261999997107,incorrect,n
38,4F4K,39,2,27.900685650535745,42.26384635626198,0.8931785869361658,45.5534962522468,2,v,3.7432841999998345,incorrect,b
39,4F4K,40,1,31.006634783223078,43.95027072716276,0.9527694391827708,47.06017393294627,1,c,4.3381147000000055,correct,c
40,4F4K,41,1,47.95000376982726,62.39023174681435,1.3551946769898109,62.74741595165006,1,n,5.0,correct,c
41,4F4K,42,2,58.45026918133964,44.011313672650296,1.6858872751798,47.11469165482687,1,v,1.764793299998928,correct,v
42,4F4K,43,1,63.66504640019218,74.75661469567304,1.878982189765068,71.24488532814692,1,n,2.1025707999997394,incorrect,c
43,4F4K,44,1,29.299655304850845,37.86887219794736,0.9195434550850354,41.63985894997645,1,c,5.0,incorrect,c
44,4F4K,45,1,58.56340915262913,45.54394617612022,1.6898582971574985,48.48219560482163,2,n,5.0,incorrect,n
45,4F4K,46,2,64.22366568249906,43.26046501863838,1.9009360128945705,46.4439576563175,1,v,1.4129564999984723,correct,v
46,4F4K,47,2,63.39491843789863,52.05146574424524,1.868457246982556,54.21545824319843,1,v,1.5236402000009548,correct,v
47,4F4K,48,2,32.53520642810427,43.59781629034849,0.9835403820903283,46.74534845888381,2,b,2.7212997000006,correct,b
48,4F4K,49,2,55.577888659562106,38.5742210213966,1.5881384183205702,42.26519963535048,1,v,2.440665000000081,correct,v
49,4F4K,50,1,62.96044287409208,48.119606377911886,1.8516523884571745,50.7699961110394,2,n,2.057777800000622,correct,n
50,4F4K,51,1,46.59505317826756,69.06049510466377,1.31754441388885,67.61675536808613,1,c,2.2641177999994397,correct,c
51,4F4K,52,1,34.61467529431659,42.3933076246144,1.0270029023895344,45.66915973743899,1,c,3.5869557000005443,correct,c
52,4F4K,53,2,58.08859891588774,51.35487143952571,1.6732557447425973,53.61055838987468,1,v,1.6376978000007512,correct,v
53,4F4K,54,2,39.79152822872281,49.626480072489954,1.1437294697456983,52.09874774100376,2,b,1.5980557999992016,correct,b
54,4F4K,55,2,46.48530003592556,30.396899778781624,1.314540873664024,35.1570958895845,1,v,1.7922574000003806,correct,v
55,4F4K,56,2,63.93031093082773,43.97357190710668,1.8893753327363223,47.08098463717944,1,v,0.8076037999999244,correct,v
56,4F4K,57,2,62.329643728848325,39.09581271722459,1.827522681749419,42.728522320433285,1,v,0.994185199999265,correct,v
57,4F4K,58,2,49.51996821088375,39.83920994855413,1.4001671324870235,43.38998951007936,1,v,1.6010781999993924,correct,v
58,4F4K,59,1,42.81629520547455,59.53839095376244,1.217978659929597,60.49471933426236,1,c,5.0,correct,c
59,4F4K,60,2,51.144634141555,38.935356270286015,1.4482784687112626,42.58591660121811,1,v,1.3886556999987079,correct,v
60,4F4K,61,2,37.3198286199852,27.92262970808445,1.086429725641995,33.09460359844485,1,b,1.9925307000012253,incorrect,v
61,4F4K,62,1,64.90916816250171,46.77712417723307,1.928227190360394,49.57966220644328,2,n,1.65135680000094,correct,n
62,4F4K,63,1,53.68710218101265,39.14168585870972,1.5269079223546451,42.76930368061929,2,n,5.0,correct,n
63,4F4K,64,1,39.256203435704194,44.24599627843603,1.1310683418738965,47.32426055585854,1,c,1.5525560999994923,correct,c
64,4F4K,65,2,41.156175345036914,52.36939261165927,1.176650010190395,54.490602048938,2,b,2.9209795000006125,correct,b
65,4F4K,66,1,63.60827431538807,44.080816884223445,1.876765280614992,47.17676188758917,2,n,1.7527996999997413,correct,n
66,4F4K,67,1,38.32818246743639,53.1761594859172,1.1094506332836551,55.1860057688988,1,c,1.8392813999998907,correct,c
67,4F4K,68,1,45.10890583591156,34.21760595631254,1.2774503104238546,38.433262207918425,2,c,2.2417270000005374,incorrect,n
68,4F4K,69,1,49.5223401166493,64.58015281874594,1.4002361937848642,64.41209589539656,1,n,1.9766126999984408,incorrect,c
69,4F4K,70,1,53.54333896238192,65.35503134077508,1.5223500898878737,64.98637933713808,1,c,2.423465700001543,correct,c
70,4F4K,71,1,41.99026971399579,55.269856793878965,1.1972364365461663,56.96996719283901,1,c,2.421929199999795,correct,c
71,4F4K,72,2,36.66326421913988,53.17337192742188,1.071697635202115,55.18361016378891,2,b,1.862207899999703,correct,b
72,4F4K,73,2,32.66544541676838,22.16544176804898,0.986207659256578,28.531563822083264,1,v,1.9675253000004886,correct,v
73,4F4K,74,2,73.58399332252856,58.53841071396539,2.3094027576100253,59.68423216078602,1,v,1.8076185999998415,correct,v
74,4F4K,75,2,48.93123166691703,62.88722080498452,1.383130180856187,63.13042372512089,2,b,1.4948941000002378,correct,b
