,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,4F4K,1,1,54.241705907872266,61.89070644116782,1.5446191652857548,62.70793592960761,1,n,2.434027899999819,incorrect,c
1,4F4K,2,1,39.37443617897281,24.38008267317188,1.133852586001484,30.426739718112504,2,c,1.2566812999994,incorrect,n
2,4F4K,3,2,70.90805286849267,57.057461702250826,2.184406850044336,58.79458286484027,1,b,1.425136300000304,incorrect,v
3,4F4K,4,2,53.9394350224184,62.28823674071423,1.5349408385629726,63.01848477697929,2,v,2.8952843000006396,incorrect,b
4,4F4K,5,1,47.22060331820096,62.70134125069114,1.3347949186603167,63.33920142508285,1,c,1.4693895000000339,correct,c
5,4F4K,6,1,52.17217186176623,63.43546018448565,1.4795568752511383,63.90399618506722,1,c,1.3466795000003913,correct,c
6,4F4K,7,1,41.6526349247776,59.03412883389656,1.1888601765446891,60.42404698935356,1,c,0.8610968000002686,correct,c
7,4F4K,8,2,62.10703450743952,50.0130107976894,1.8190825767566448,52.73556012588993,1,b,1.6375893000003998,incorrect,v
8,4F4K,9,2,50.78230480582379,62.24511959926309,1.4374075253011882,62.98489243744606,2,v,0.7347177000001466,incorrect,b
9,4F4K,10,2,38.82680685992744,53.74634665852717,1.1210139301965931,55.98903441692035,2,v,2.142720400000144,incorrect,b
10,4F4K,11,2,40.8783809834888,57.53246400320504,1.1698726013862062,59.18951589602589,2,b,0.7240339999998469,correct,b
11,4F4K,12,1,60.64996297207918,48.59213081027368,1.764792896655129,51.47864520211172,2,c,1.523720900000626,incorrect,n
12,4F4K,13,1,57.4643805387528,35.6090275298314,1.6516768094474092,39.87997394095254,2,n,1.0553273000004992,correct,n
13,4F4K,14,1,40.47774197642782,57.29863537356367,1.1601668154851958,58.99535931037646,1,c,0.9578824000000168,correct,c
14,4F4K,15,2,63.99850106999534,42.51657687964264,1.892056318322591,46.04255801682649,1,b,2.0623990000003687,incorrect,v
15,4F4K,16,2,52.52654082663368,33.825632448935856,1.4904998444819917,38.31662793377936,1,v,0.43130329999985406,correct,v
16,4F4K,17,1,39.44634836850699,54.27261587487819,1.1355493857028978,56.44061457698024,1,n,1.5710334999994302,incorrect,c
17,4F4K,18,1,23.186322939196867,32.83678926270239,0.8097731361483548,37.45751085920982,1,c,1.2860877000002802,correct,c
