,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,2F4K,1,1,62.87011373222325,53.37518184349727,1.8481776169872497,55.57085575997928,2,n,5.0,NA,n
1,2F4K,2,1,63.65448574590933,42.25996268903825,1.878569605634219,45.7297574777227,2,c,1.6132162999999764,incorrect,n
2,2F4K,3,2,46.31676891937398,64.62026575747495,1.3099421201081034,64.68765963216615,2,b,2.091823599999998,correct,b
3,2F4K,4,2,61.63165700299913,41.75695943378246,1.8011891721921782,45.278870799439126,1,b,2.1989684000000125,incorrect,v
4,2F4K,5,1,49.006475551471965,37.65058446907159,1.3852959930100837,41.61206023300097,2,n,3.307919700000184,correct,n
5,2F4K,6,2,59.38625669613422,43.039356487121545,1.7190216334543935,46.4285612393851,1,v,2.317210199999863,correct,v
6,2F4K,7,1,53.10519679926748,39.37494517959848,1.5085430876864545,43.147502006012246,2,n,1.862078800000063,correct,n
7,2F4K,8,1,80.63708036997218,64.33224895863646,2.674209350229848,64.47158666430174,2,c,3.0772799000001214,incorrect,n
8,2F4K,9,1,50.45091791525754,67.42280722450471,1.427536404827129,66.73137494708243,1,n,1.9458795999998983,incorrect,c
9,2F4K,10,2,61.75384652428711,48.45396487843816,1.8057715602464484,51.2645447602908,1,b,1.3579031000001578,incorrect,v
10,2F4K,11,1,53.97985441310182,41.32946062303763,1.5362314949759297,44.89580405556205,2,c,2.907425299999886,incorrect,n
11,2F4K,12,2,38.53264240706957,47.69037324080354,1.114177642859834,50.58661534032732,2,b,2.3611716000000342,correct,b
12,2F4K,13,2,64.49870649937698,50.72907390269311,1.9118392106299995,53.27083043460038,1,v,2.804445499999929,correct,v
13,2F4K,14,1,36.01953193421862,47.164919905974656,1.0574474410821777,50.11903440980249,1,n,1.874213999999938,incorrect,c
14,2F4K,15,2,73.35769155730408,58.94421196811904,2.298560670710017,60.24453915429996,1,v,2.798199199999999,correct,v
