,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,4F4K,1,1,57.6373430637417,41.99272347183615,1.6576280162377408,45.15120702781641,2,n,5.0,NA,n
1,4F4K,2,1,47.22341601008738,34.15024946509132,1.3348729908070986,38.3240676168728,2,n,1.692224699999315,correct,n
2,4F4K,3,2,62.34955908571391,52.3541016915448,1.8282796671687696,54.17267437675968,1,v,2.019970899999862,correct,v
3,4F4K,4,2,51.73732791261716,35.424703034936215,1.4662385451492923,39.41852854271304,1,v,1.8730450000002747,correct,v
4,4F4K,5,2,51.67299535088871,67.94910848404979,1.464278384188792,66.34881936835166,2,v,1.315970799999377,incorrect,b
5,4F4K,6,2,58.44264513491618,68.96092049491698,1.6856200198622997,67.03775374028213,2,b,1.7347161000006963,correct,b
6,4F4K,7,2,66.84961618285077,51.53805540909276,2.007623147763732,53.47634801563983,1,b,1.3234872000002724,incorrect,v
7,4F4K,8,1,57.31011894371247,47.154923008230185,1.6463870827981404,49.68244590871395,2,c,2.5371940000004543,incorrect,n
8,4F4K,9,2,30.685220760904823,45.84046797616116,0.9464227265701844,48.53208770973077,2,v,5.0,incorrect,b
9,4F4K,10,2,73.18846599135581,59.93746592479549,2.2904863730265697,60.41060542467063,1,v,1.7215210000003935,correct,v
10,4F4K,11,1,62.11443594226115,51.35534843601903,1.8193625705924223,53.31993552039626,2,n,3.332086600000366,correct,n
11,4F4K,12,1,45.94794535682721,57.10217919741601,1.2999339854281953,58.13498391556551,1,n,4.770537200000035,incorrect,c
12,4F4K,13,2,38.16493809918994,25.467241607776412,1.105690909043607,31.16840319126669,1,b,1.631706000000122,incorrect,v
13,4F4K,14,2,46.36322717866998,57.84345520804911,1.3112082304403356,58.7372940843614,2,v,2.0869835999992574,incorrect,b
14,4F4K,15,1,46.32703463845548,56.513452825349006,1.310221782812733,57.65317077991256,1,c,2.6342876999997316,correct,c
15,4F4K,16,2,34.97156812006647,55.70656687150702,1.034653030939063,56.98808180406368,2,b,1.2249007000000347,correct,b
16,4F4K,17,2,31.497936679725196,55.39177416629673,0.9625531433543972,56.72718343169845,2,b,0.6861770999994405,correct,b
17,4F4K,18,1,50.130836320932346,33.767003477781266,1.418066402211073,37.99662906752235,2,c,2.6767997999995714,incorrect,n
18,4F4K,19,2,29.286098422072243,46.94093180350614,0.9192842654678334,49.49545239470289,2,b,2.291880900000251,correct,b
19,4F4K,20,2,57.764751021773066,39.404030875719634,1.6620255155547108,42.87896590933845,1,v,1.3766556999999011,correct,v
20,4F4K,21,1,32.44076622416281,45.6875427008219,0.9816107724614114,48.398013638449854,1,n,1.4302035000000615,incorrect,c
21,4F4K,22,2,51.086475134103246,65.77358645357158,1.4465280046911533,64.81786936596967,2,v,1.503958899999816,incorrect,b
22,4F4K,23,2,45.19905453391457,66.87733580506973,1.2798472512694437,65.60287455649723,2,b,1.1460252999995646,correct,b
23,4F4K,24,1,50.09687918914766,29.54309810683869,1.4170654324433023,34.45093562200585,2,c,1.9896171000000322,incorrect,n
24,4F4K,25,1,60.28978824825511,47.25987894561985,1.7516246376883775,49.77411510215221,2,c,2.5129697000002125,incorrect,n
25,4F4K,26,1,59.44419359204972,41.55982810040487,1.7210938966734044,44.7706755524941,2,n,0.7090507000002617,correct,n
26,4F4K,27,1,48.60718881627202,59.538107953561145,1.3738415898565162,60.09484444325517,1,n,1.2070963999995001,incorrect,c
27,4F4K,28,2,76.08480217681786,57.63892835756261,2.432675797609546,58.571605789581966,1,v,1.34527960000014,correct,v
28,4F4K,29,1,34.40298320469254,54.36249254257056,1.0224919579062914,55.868830089806586,1,n,1.8431666999995286,incorrect,c
29,4F4K,30,1,55.71226446523543,74.7913709289324,1.5925823058336956,70.69575272057666,1,n,1.6575906999996732,incorrect,c
30,4F4K,31,1,44.2295108171349,53.70110609508704,1.254302499828465,55.31322398754502,1,c,1.115691500000139,correct,c
31,4F4K,32,2,37.55830237480957,51.89111303543451,1.0918306265179547,53.77807530106526,2,b,1.321194000000105,correct,b
32,4F4K,33,2,55.053113891923154,38.87356702821208,1.570902256086195,42.414801408028936,1,v,1.5333064000005834,correct,v
33,4F4K,34,1,31.954887601571837,56.11407665325185,0.9717429413055886,57.32464692797425,1,c,1.655809599999884,correct,c
34,4F4K,35,1,32.36768527680825,45.87216882131623,0.9801201754418736,48.55987530150007,1,c,1.0900767000002816,correct,c
35,4F4K,36,1,29.5590461775885,46.307189776451,0.9245167642363302,48.94099290889702,1,c,1.183893800000078,correct,c
36,4F4K,37,1,62.470576045737175,76.73897817052764,1.8328862845818457,71.79058849515016,1,n,0.9447549999995317,incorrect,c
37,4F4K,38,1,36.41950325970263,52.94094377857605,1.0662790873470165,54.67098839564815,1,c,0.8598352000008163,correct,c
38,4F4K,39,1,46.35668437019015,37.41099308312885,1.3110298476114584,41.13899365856493,2,c,2.2748189999992974,incorrect,n
39,4F4K,40,1,46.307406799996784,64.02560825581443,1.309687125660729,63.54137373587344,1,n,2.9134806000001845,incorrect,c
40,4F4K,41,1,44.8289985115795,58.17207525879556,1.270036496182123,59.00270099143221,1,c,3.926777200000288,correct,c
41,4F4K,42,1,70.84351112581308,58.41632827949975,2.181477107008121,59.19931239927012,2,c,1.753205999999409,incorrect,n
42,4F4K,43,2,60.33451466410333,42.76084916186668,1.7532545109452682,45.82663938393658,1,v,1.1037415999999212,correct,v
43,4F4K,44,1,43.28587401178167,50.359894515237656,1.2299300099925494,52.46470596871756,1,n,2.3491111000003,incorrect,c
44,4F4K,45,2,43.54463945062861,58.98553586646227,1.2365659484728404,59.655270702348055,2,b,1.0245588000007047,correct,b
45,4F4K,46,1,46.247266125354784,56.05965806321,1.3080502675457149,57.27978031229511,1,n,4.175820100000237,incorrect,c
46,4F4K,47,2,32.19573314823102,53.21262207192493,0.9766218726935286,54.9009533292449,2,b,1.2795357000004515,correct,b
47,4F4K,48,2,44.37566041889114,58.209247923934825,1.2581202432564438,59.03265954503805,2,b,2.195268400000714,correct,b
48,4F4K,49,1,54.46593197624333,43.6286402931532,1.5518380002289485,46.58973854515351,2,c,1.330320699999902,incorrect,n
49,4F4K,50,1,45.76837591919555,55.62390987754697,1.2950890292654953,56.91965194082469,1,n,1.6619139999993422,incorrect,c
50,4F4K,51,2,27.000030808280748,43.22040978428034,0.8766062829050693,46.23077838248285,2,v,2.373351900000671,incorrect,b
51,4F4K,52,2,40.49135870785853,61.03212287051474,1.1604953655171155,61.26750537463289,2,b,0.7940202999998291,correct,b
52,4F4K,53,1,53.43894150020405,59.85184897626924,1.5190488287597603,60.343049094332514,1,n,1.067150099999708,incorrect,c
53,4F4K,54,2,55.76121697699673,44.84694568724374,1.5942042826554947,47.66034774070204,1,v,1.7057403999997405,correct,v
54,4F4K,55,2,60.49551977520165,51.65835624325118,1.7591342568323718,53.57923634749852,1,v,0.9350115999995978,correct,v
55,4F4K,56,2,55.61066143738149,64.72740205316462,1.5892210888455176,64.05864742140061,2,v,1.2482419999996637,incorrect,b
56,4F4K,57,1,45.08752470004704,49.311909716560365,1.2768824717558265,51.55929096866715,1,c,1.2491614999999001,correct,c
57,4F4K,58,2,50.54093398042646,63.83229541060821,1.4302110147990317,63.39779089468259,2,v,0.8743288000005123,incorrect,b
58,4F4K,59,2,66.51601503776918,56.43212936059122,1.993744378538917,57.586382785999,1,b,2.3175494999995863,incorrect,v
59,4F4K,60,2,51.03059771477645,60.63985626254008,1.4448482045450497,60.96191737693118,2,v,0.8122584000002462,incorrect,b
60,4F4K,61,2,39.96604910833952,28.415261380108618,1.1478876728573006,33.527235100541084,1,b,1.050327599999946,incorrect,v
61,4F4K,62,1,40.77412883360128,57.82056554686206,1.167339225426392,58.7187701278622,1,c,2.4089679999997315,correct,c
62,4F4K,63,1,36.05445238559661,42.960586745128126,1.058215585795946,46.00229125440464,1,c,1.658170099999552,correct,c
63,4F4K,64,2,57.96295083009939,48.62806760023063,1.66888960448328,50.966019762549166,1,v,0.8728991999996651,correct,v
64,4F4K,65,2,57.46769947248188,39.69801020555032,1.651790804329604,43.13647423030498,1,v,3.203710499999943,correct,v
65,4F4K,66,1,60.871531201739,47.40657008563199,1.772942731630532,49.902184409944894,2,c,2.3358878999997614,incorrect,n
66,4F4K,67,1,63.64051443430847,47.00822015022322,1.8780239129886869,49.55426454328196,2,n,0.9518564999998489,correct,n
67,4F4K,68,2,49.03653275084592,31.02033363979566,1.3861621039708694,35.67653585001087,1,b,1.0853704000001017,incorrect,v
68,4F4K,69,2,37.946733963775394,52.81362529337439,1.100685281699063,54.5630571169062,2,v,1.5596968999998353,incorrect,b
69,4F4K,70,2,53.22661040442639,40.12176597959482,1.5123565560010388,43.50795977898212,1,v,3.1509960000003048,correct,v
