,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,2F4K,1,2,53.625358985333925,44.043806170383206,1.5249487623806686,47.24637749315996,1,b,5.0,NA,v
1,2F4K,2,2,67.20412963806852,47.56628902375211,2.0224778313127496,50.39128690498504,1,b,0.9518270999997185,incorrect,v
2,2F4K,3,2,48.84895910861841,61.74487631216838,1.380765931218134,62.38966354437521,2,v,1.7968263999991905,incorrect,b
3,2F4K,4,2,48.080705479822925,60.62407091524422,1.3588829238653772,61.50450123328504,2,b,2.408852800001114,correct,b
4,2F4K,5,2,37.999906384385085,49.76634845668696,1.101902970819859,52.33817502990748,2,v,4.10911169999963,incorrect,b
5,2F4K,6,1,50.32168376541318,30.92834132824428,1.423705266978284,35.67779466153444,2,c,3.229095900000175,incorrect,n
6,2F4K,7,2,38.23999233169327,23.454770132531635,1.1074179180029116,29.575454984888648,1,v,1.1339503999988665,correct,v
7,2F4K,8,1,77.36696818069939,56.61288240612747,2.49840791579571,58.22919595306942,2,n,1.4980870999988838,correct,n
8,2F4K,9,1,63.91649672733541,49.39280682391768,1.888832671962129,52.008948595713655,2,c,1.7711839000003238,incorrect,n
9,2F4K,10,2,74.25509556818203,52.25682534611244,2.3418568105707958,54.51575197374272,1,b,3.1076988999993773,incorrect,v
10,2F4K,11,1,72.04961604511827,60.40031838968387,2.236880958069696,61.326113429672354,2,c,2.3358274000001984,incorrect,n
11,2F4K,12,2,58.750148849862335,46.35825005591659,1.6964330153264755,49.315568725655496,1,v,1.2188674999997602,correct,v
12,2F4K,13,2,71.42390527799401,57.58200982602492,2.207964778410368,59.034744163909146,1,v,1.5977820000007341,correct,v
13,2F4K,14,2,40.46316350925757,50.8693988614268,1.15981516340457,53.306619741591135,2,b,1.200663400000849,correct,b
14,2F4K,15,1,46.92447388963902,60.16644052631884,1.3266007224753096,61.13907191595735,1,c,1.7590273000005254,correct,c
15,2F4K,16,2,60.86426553943242,40.84774321621509,1.7726748864570667,44.38389997357864,1,v,1.284609399999681,correct,v
16,2F4K,17,1,43.42697415378964,59.97431987127154,1.2335440408082852,60.98498585205015,1,n,0.886466100000689,incorrect,c
17,2F4K,18,2,46.95698370417579,55.421176284096205,1.3274978377306796,57.22753401455211,2,v,1.7646714000002248,incorrect,b
18,2F4K,19,2,55.37042507177359,65.41873115318494,1.5813018131830106,65.18483966717412,2,v,1.4486543000002712,incorrect,b
19,2F4K,20,1,67.61596234693772,56.28936373136053,2.0398723437171227,57.95844466130018,2,c,1.716610600000422,incorrect,n
