Unnamed: 0,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,Endpoint_Theta,movement_time,movement_initiation_time,difference
0,0,0,0,0.910311411,2,1,-90,,1,-95.03115481,0.0998713,0.5001554,5.031154810000004
0,0,0,0,1.159875875,3,1,0,,1,2.480628439,0.1158559,0.4841558,2.480628439
0,0,0,0,-0.087677468,4,1,180,,1,179.2442812,0.1318987,0.4341442,0.755718800000011
0,0,0,0,1.739472843,5,1,75,,1,64.48145429,0.0988466,0.3841945,10.518545709999998
0,0,0,0,0.073899495,6,1,60,,1,53.01416651,0.0978511,0.4351677,6.985833489999997
0,0,0,0,-1.703741862,7,1,-45,,1,-43.04570099,0.1340231,0.5161389,1.95429901
0,0,0,0,2.188064988,8,1,30,,1,39.09750059,0.1328473,0.3671913,9.097500590000005
0,0,0,0,-1.103373754,9,1,-135,,1,-140.8270412,0.0828549,0.4671487,5.8270411999999965
0,0,0,0,-2.083039002,10,1,135,,1,136.2442419,0.1178439,0.3341634,1.2442418999999916
0,0,0,0,-1.250265994,11,1,45,,1,41.79349408,0.0998515,0.4322172,3.206505919999998
0,0,0,0,1.130987442,12,1,15,,1,15.83992865,0.1158655,0.4001937,0.8399286499999992
0,0,0,0,2.054579584,13,2,0,,1,2.80823541,0.1328124,0.4841852,2.80823541
0,0,0,0,-0.323324809,14,2,45,,1,48.16339824,0.0998421,0.5001583,3.16339824
0,0,0,0,0.824524063,15,2,30,,1,30.29511021,0.0998606,0.4501522,0.2951102100000007
0,0,0,0,-1.757960642,16,2,-45,,1,-42.39224204,0.1328275,0.4182477,2.6077579600000007
0,0,0,0,-0.494169615,17,2,90,,1,84.77810923,0.1158232,0.3842279,5.221890770000002
0,0,0,0,-0.097780307,18,2,180,,1,175.3559236,0.1158778,0.4001654,4.644076399999989
0,0,0,0,1.069616298,19,2,15,,1,22.27473841,0.1158359,0.4171889,7.274738410000001
0,0,0,0,-1.424840356,20,2,135,,1,133.0953776,0.1318719,0.4181791,1.9046223999999936
0,0,0,0,1.660996089,21,2,-135,,1,-140.3487842,0.1167932,0.4332199,5.348784200000011
0,0,0,0,-1.377717074,22,2,60,,1,61.73315821,0.1828133,0.3841835,1.7331582099999991
0,0,0,0,-0.360681287,23,2,75,,1,71.77998914,0.1178542,0.4001684,3.220010860000002
0,0,0,0,-1.396229887,24,2,-90,,1,-100.1999274,0.0989434,0.4331501,10.199927400000009
0,0,0,0,-0.374815622,25,3,-45,,1,-39.99577144,0.1328879,0.3671644,5.004228560000001
0,0,0,0,0.029941693,26,3,15,,1,17.13667023,0.1148498,0.3851935,2.13667023
0,0,0,0,1.683045491,27,3,30,,1,27.03513791,0.1187546,0.4332448,2.9648620900000004
0,0,0,0,-1.449597416,28,3,45,,1,44.89815253,0.134817,0.4171893,0.1018474700000027
0,0,0,0,-1.62782567,29,3,0,,1,-3.140344242,0.1328754,0.4161811,3.140344242
0,0,0,0,0.597865896,30,3,-135,,1,-145.8635717,0.115837,0.4342196,10.863571699999994
0,0,0,0,-0.691538476,31,3,180,,1,178.7667792,0.116721,0.400183,1.233220799999998
0,0,0,0,-1.176987003,32,3,-90,,1,-96.48744869,0.1338542,0.4001564,6.487448689999994
0,0,0,0,1.447635338,33,3,60,,1,49.23708393,0.1328473,0.4171649,10.762916070000005
0,0,0,0,-0.463883465,34,3,75,,1,66.50664739,0.1168575,0.4341149,8.493352610000002
0,0,0,0,-1.792873794,35,3,135,,1,138.9844861,0.1008677,0.3991266,3.984486099999998
0,0,0,0,-0.581702003,36,3,90,,1,85.67661002,0.116866,0.4001404,4.323389980000002
0,0,0,0,-0.316920808,37,4,-135,,1,-144.3518549,0.1148784,0.5191619,9.351854900000006
0,0,0,0,1.34325435,38,4,-90,,1,-104.0929014,0.0998091,0.4001812,14.092901400000002
0,0,0,0,0.235509148,39,4,30,,1,39.6563431,0.1337424,0.3662853,9.6563431
0,0,0,0,-0.170695953,40,4,45,,1,39.14346386,0.0998823,0.4162616,5.856536140000003
0,0,0,0,0.701924193,41,4,180,,1,170.8050511,0.1177528,0.3822518,9.194948900000014
0,0,0,0,-1.46737795,42,4,90,,1,86.84870832,0.1328883,0.3331357,3.15129168
0,0,0,0,-0.356338986,43,4,60,,1,55.03518392,0.0998329,0.4001608,4.964816079999999
0,0,0,0,0.981688926,44,4,135,,1,138.200343,0.1326667,0.3494744,3.200343000000004
0,0,0,0,0.321094104,45,4,0,,1,2.750324672,0.1166672,0.3843628,2.750324672
0,0,0,0,0.709103491,46,4,75,,1,59.68829123,0.0998814,0.3341511,15.311708770000005
0,0,0,0,0.459277564,47,4,-45,,1,-40.109866,0.1347239,0.366311,4.890134000000003
0,0,0,0,-0.308768336,48,4,15,,1,7.348582095,0.1179972,0.3651913,7.651417905
0,0,0,0,-0.48191987,49,5,0,,1,-0.578960526,0.1337548,0.4152518,0.578960526
0,0,0,0,-1.055217888,50,5,75,,1,68.28273329,0.1168476,0.4681316,6.717266710000004
0,0,0,0,-0.795388934,51,5,15,,1,13.3540578,0.1157824,0.4001735,1.6459422000000004
0,0,0,0,0.626305109,52,5,135,,1,139.726367,0.1348378,0.3501712,4.72636700000001
0,0,0,0,-0.375367325,53,5,-135,,1,-140.7790209,0.1329847,0.4001289,5.779020900000006
0,0,0,0,-0.130024931,54,5,45,,1,44.6020071,0.1328453,0.3840752,0.3979928999999984
0,0,0,0,0.793854529,55,5,-45,,1,-41.50982425,0.1489345,0.4002103,3.490175749999999
0,0,0,0,0.807815163,56,5,90,,1,88.32914821,0.1338876,0.3339583,1.6708517900000004
0,0,0,0,0.105464398,57,5,30,,1,26.53240528,0.0988872,0.4180312,3.467594720000001
