Unnamed: 0,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,Endpoint_Theta,movement_time,movement_initiation_time,difference
0,0,0,0,0.910311411,2,1,-90,,1,-86.41931424,0.2338508,0.6151843,3.5806857599999944
0,0,0,0,1.159875875,3,1,0,,1,-1.488730623,0.1667939,0.4831963,1.488730623
0,0,0,0,-0.087677468,4,1,180,,1,178.1059651,0.1828437,0.449178,1.8940349000000083
0,0,0,0,1.739472843,5,1,75,,1,64.13421098,0.2008367,0.5002109,10.865789019999994
0,0,0,0,0.073899495,6,1,60,,1,56.94722914,0.1178837,0.5171645,3.0527708600000025
0,0,0,0,-1.703741862,7,1,-45,,1,-38.82581406,0.1338233,0.5171707,6.174185940000001
0,0,0,0,2.188064988,8,1,30,,1,31.99305325,0.1328233,0.3501522,1.993053249999999
0,0,0,0,-1.103373754,9,1,-135,,1,-137.6226628,0.1818829,0.4001794,2.6226628000000005
0,0,0,0,-2.083039002,10,1,135,,1,130.0836308,0.1838267,0.3651866,4.916369199999991
0,0,0,0,-1.250265994,11,1,45,,1,44.91493014,0.1508473,0.3341591,0.08506985999999728
0,0,0,0,1.130987442,12,1,15,,1,18.89265168,0.1648467,0.3511594,3.89265168
0,0,0,0,2.054579584,13,2,0,,1,0.803068768,0.1668812,0.4161779,0.803068768
0,0,0,0,-0.323324809,14,2,45,,1,40.29957473,0.1158322,0.4361965,4.700425269999997
0,0,0,0,0.824524063,15,2,30,,1,23.49854645,0.1658502,0.4172028,6.501453550000001
0,0,0,0,-1.757960642,16,2,-45,,1,-32.35476641,0.1818262,0.5010846,12.645233589999997
0,0,0,0,-0.494169615,17,2,90,,1,86.84152932,0.1498066,0.4001878,3.1584706799999935
0,0,0,0,-0.097780307,18,2,180,,1,178.8944269,0.1498541,0.4171589,1.1055730999999867
0,0,0,0,1.069616298,19,2,15,,1,13.90879903,0.1648519,0.5351539,1.0912009699999992
0,0,0,0,-1.424840356,20,2,135,,1,135.7949644,0.1498683,0.4171774,0.7949643999999978
