Unnamed: 0,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,Endpoint_Theta,movement_time,movement_initiation_time,difference
0,0,0,0,-0.446042761,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1,94.90082164,0.182835,0.9172463,4.900821640000004
0,0,0,0,0.910311411,2,1,-90,,1,-88.74891144,0.1668797,0.7001405,1.2510885599999995
0,0,0,0,1.159875875,3,1,0,,1,13.78657856,0.1328759,0.8321694,13.78657856
0,0,0,0,-0.087677468,4,1,180,,1,178.8640277,0.1158575,0.9991945,1.1359722999999917
0,0,0,0,1.739472843,5,1,75,,1,64.0948032,0.1498405,0.7171801,10.905196799999999
0,0,0,0,0.073899495,6,1,60,,1,53.51027891,0.1338007,0.7172533,6.489721090000003
0,0,0,0,-1.703741862,7,1,-45,,1,-42.51858525,0.1668071,0.7001879,2.481414749999999
0,0,0,0,2.188064988,8,1,30,,1,24.29155511,0.1338201,0.716211,5.708444889999999
0,0,0,0,-1.103373754,9,1,-135,,1,-142.1720926,0.2318453,0.6332154,7.172092600000013
0,0,0,0,-2.083039002,10,1,135,,1,142.1032362,0.2168529,0.5821953,7.103236199999998
0,0,0,0,-1.250265994,11,1,45,,1,46.99084254,0.1168956,0.6831653,1.9908425400000027
0,0,0,0,1.130987442,12,1,15,,1,25.13099092,0.1688411,0.5161783,10.130990919999999
0,0,0,0,2.054579584,13,2,0,,1,-0.651506553,0.1158456,0.6161704,0.651506553
0,0,0,0,-0.323324809,14,2,45,,1,45.26249807,0.1178111,0.6002255,0.2624980699999995
0,0,0,0,0.824524063,15,2,30,,1,36.39292794,0.1338561,1.0001685,6.39292794
0,0,0,0,-1.757960642,16,2,-45,,1,-41.7650699,0.1668614,0.665177,3.2349300999999997
0,0,0,0,-0.494169615,17,2,90,,1,92.70759159,0.166816,0.8662107,2.707591590000007
0,0,0,0,-0.097780307,18,2,180,,1,176.7850891,0.215844,0.5652032,3.2149109000000067
0,0,0,0,1.069616298,19,2,15,,1,16.11498643,0.1498691,0.6161775,1.1149864299999983
0,0,0,0,-1.424840356,20,2,135,,1,130.7685446,0.284853,0.8982053,4.231455399999987
0,0,0,0,1.660996089,21,2,-135,,1,-151.4675244,0.2318154,0.5682004,16.467524400000002
0,0,0,0,-1.377717074,22,2,60,,1,66.77992189,0.2168225,0.7832169,6.779921889999997
0,0,0,0,-0.360681287,23,2,75,,1,81.08467937,0.1667951,0.5002129,6.0846793700000035
0,0,0,0,-1.396229887,24,2,-90,,1,-91.28661569,0.2498404,3.9002142,1.286615690000005
0,0,0,0,-0.374815622,25,3,-45,,1,-42.74119927,0.2348709,0.5171733,2.2588007299999973
0,0,0,0,0.029941693,26,3,15,,1,40.97095848,0.2318455,1.6672006,25.97095848
0,0,0,0,-1.449597416,28,3,45,,1,50.80105554,0.1329196,0.6821666,5.80105554
0,0,0,0,-1.62782567,29,3,0,,1,8.411567034,0.2327816,0.5152127,8.411567034
0,0,0,0,0.597865896,30,3,-135,,1,-159.2109462,0.2498385,2.3832094,24.210946199999995
0,0,0,0,-0.691538476,31,3,180,,1,179.7542081,0.2498356,0.5321825,0.2457919000000004
0,0,0,0,-1.176987003,32,3,-90,,1,-98.80533637,0.0998372,2.2322292,8.805336370000006
0,0,0,0,-0.463883465,34,3,75,,1,69.0425067,0.1168663,0.8502079,5.957493299999996
0,0,0,0,-1.792873794,35,3,135,,1,127.8083546,0.1498425,0.5671792,7.191645399999999
0,0,0,0,-0.581702003,36,3,90,,1,95.35807402,0.150838,0.5661957,5.358074020000004
0,0,0,0,-0.316920808,37,4,-135,,1,-130.3395594,0.1338341,0.3662179,4.660440599999987
0,0,0,0,1.34325435,38,4,-90,,1,-94.0007315,0.08485,0.5161516,4.0007315000000006
0,0,0,0,0.235509148,39,4,30,,1,45.5435748,0.1818601,0.400172,15.543574800000002
0,0,0,0,-0.170695953,40,4,45,,1,53.15578543,0.083819,0.5821915,8.155785430000002
0,0,0,0,0.701924193,41,4,180,,1,178.0673843,0.1658374,4.1172393,1.9326157000000137
0,0,0,0,-1.46737795,42,4,90,,1,95.25279056,0.1328789,0.5341427,5.252790559999994
0,0,0,0,-0.356338986,43,4,60,,1,64.03491941,0.1158371,0.5842088,4.0349194100000005
0,0,0,0,0.981688926,44,4,135,,1,136.7180528,0.1498462,0.5001413,1.7180528000000095
0,0,0,0,0.321094104,45,4,0,,1,11.68740498,0.1328734,0.6171015,11.68740498
0,0,0,0,0.709103491,46,4,75,,1,69.90861232,0.0998306,0.5151734,5.091387679999997
0,0,0,0,0.459277564,47,4,-45,,1,-44.7478833,0.1158594,0.6001881,0.25211670000000197
0,0,0,0,-0.308768336,48,4,15,,1,5.488944241,0.0998861,0.6001661,9.511055759000001
0,0,0,0,-0.48191987,49,5,0,,1,6.887454605,0.1168191,0.46723,6.887454605
0,0,0,0,-0.795388934,51,5,15,,1,22.51680644,0.1158577,0.5011806,7.51680644
0,0,0,0,0.626305109,52,5,135,,1,134.1784558,0.1318137,0.5181919,0.8215442000000053
0,0,0,0,-0.375367325,53,5,-135,,1,-130.051124,0.0828368,0.5341854,4.948876000000013
0,0,0,0,-0.130024931,54,5,45,,1,47.52410025,0.0827335,0.4672766,2.5241002499999965
0,0,0,0,0.793854529,55,5,-45,,1,-42.76215143,0.149828,0.5501971,2.237848569999997
0,0,0,0,0.807815163,56,5,90,,1,86.87420843,0.1158272,0.5991491,3.125791570000004
0,0,0,0,0.105464398,57,5,30,,1,44.03422318,0.0998052,0.5171948,14.034223179999998
0,0,0,0,-0.034568595,58,5,60,,1,67.38587213,0.0998943,0.6662046,7.385872129999996
0,0,0,0,0.654919712,59,5,180,,1,177.5912711,0.1498568,0.4821865,2.4087289
0,0,0,0,-0.439491769,60,5,-90,,1,-95.04050511,0.1168203,0.532175,5.040505109999998
