Unnamed: 0,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,Endpoint_Theta,movement_time,movement_initiation_time,difference
0,0,0,0,-0.446042761,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1,83.35052201,0.1168891,0.5661324,6.649477989999994
0,0,0,0,0.910311411,2,1,-90,,1,-90.18287628,0.1658756,0.4331825,0.1828762800000021
0,0,0,0,1.159875875,3,1,0,,1,-1.487869191,0.116864,0.417212,1.487869191
0,0,0,0,-0.087677468,4,1,180,,1,174.968292,0.1008578,0.4001887,5.031708000000009
0,0,0,0,1.739472843,5,1,75,,1,66.541479,0.099816,0.4831865,8.458521000000005
0,0,0,0,0.073899495,6,1,60,,1,59.16211101,0.0828472,0.4831784,0.8378889900000033
0,0,0,0,-1.703741862,7,1,-45,,1,-47.21871712,0.1498578,0.5171013,2.218717120000001
0,0,0,0,2.188064988,8,1,30,,1,30.67756511,0.0807851,0.4522338,0.6775651099999997
0,0,0,0,-1.103373754,9,1,-135,,1,-143.3264074,0.0998274,0.4671883,8.326407399999994
0,0,0,0,-2.083039002,10,1,135,,1,135.0872564,0.1168173,0.649217,0.08725640000000112
0,0,0,0,-1.250265994,11,1,45,,1,44.00739476,0.0838291,0.5651623,0.9926052400000032
0,0,0,0,1.130987442,12,1,15,,1,15.37991219,0.1158114,0.6172045,0.37991219000000065
0,0,0,0,2.054579584,13,2,0,,1,0.255776116,0.0998773,0.467123,0.255776116
0,0,0,0,-0.323324809,14,2,45,,1,44.01344248,0.116844,0.8000932,0.9865575199999981
0,0,0,0,0.824524063,15,2,30,,1,29.82121292,0.0828251,0.4671802,0.17878707999999932
0,0,0,0,-1.757960642,16,2,-45,,1,-51.79057015,0.1169061,0.5501214,6.790570150000001
0,0,0,0,-0.494169615,17,2,90,,1,91.6052298,0.1158242,0.4342271,1.6052298000000036
0,0,0,0,-0.097780307,18,2,180,,1,175.1212099,0.0988226,0.4681774,4.878790100000003
0,0,0,0,1.069616298,19,2,15,,1,19.37311214,0.1168422,0.449174,4.37311214
0,0,0,0,-1.424840356,20,2,135,,1,129.3872886,0.1168111,0.6491978,5.612711399999995
0,0,0,0,1.660996089,21,2,-135,,1,-140.3727455,0.0998358,0.4341628,5.372745500000008
0,0,0,0,-1.377717074,22,2,60,,1,63.90155775,0.1158479,0.5171717,3.901557750000002
0,0,0,0,-0.360681287,23,2,75,,1,72.91859389,0.0987873,0.4842279,2.081406110000003
0,0,0,0,-1.396229887,24,2,-90,,1,-95.16501434,0.1348419,0.4501813,5.165014339999999
0,0,0,0,-0.374815622,25,3,-45,,1,-47.71172433,0.1188808,0.4811986,2.7117243300000027
0,0,0,0,0.029941693,26,3,15,,1,21.47901605,0.1017772,0.5152545,6.4790160499999985
0,0,0,0,1.683045491,27,3,30,,1,33.83503018,0.0988451,0.5181808,3.835030179999997
0,0,0,0,-1.449597416,28,3,45,,1,48.62556744,0.0997983,0.5662018,3.6255674399999975
0,0,0,0,-1.62782567,29,3,0,,1,5.982162268,0.1177934,0.4502154,5.982162268
0,0,0,0,0.597865896,30,3,-135,,1,-146.5871469,0.09987,0.4341308,11.587146899999993
0,0,0,0,-0.691538476,31,3,180,,1,179.3588647,0.1008586,0.4672043,0.641135300000002
0,0,0,0,-1.176987003,32,3,-90,,1,-93.70758175,0.1338456,0.4661825,3.707581750000003
0,0,0,0,1.447635338,33,3,60,,1,61.75004776,0.0998315,0.5501631,1.750047760000001
0,0,0,0,-0.463883465,34,3,75,,1,79.3259923,0.1158577,0.5321239,4.325992299999996
0,0,0,0,-1.792873794,35,3,135,,1,133.1353592,0.1018201,0.515222,1.8646407999999894
0,0,0,0,-0.581702003,36,3,90,,1,93.17206017,0.1328397,0.399186,3.1720601699999946
0,0,0,0,-0.316920808,37,4,-135,,1,-148.1696497,0.1008556,0.4331203,13.169649700000008
