Unnamed: 0,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,Endpoint_Theta,movement_time,movement_initiation_time,difference
0,0,0,0,1.159875875,3,1,0,,1,9.921660814,0.0998421,0.7151951,9.921660814
0,0,0,0,-0.087677468,4,1,180,,1,175.5684414,0.099855,0.9331874,4.431558599999988
0,0,0,0,1.739472843,5,1,75,,1,63.62626758,0.1008254,0.7831943,11.373732420000003
0,0,0,0,0.073899495,6,1,60,,1,63.86232847,0.0818615,0.8331538,3.8623284700000013
0,0,0,0,-1.703741862,7,1,-45,,1,-29.5994691,0.1318313,0.5682097,15.4005309
0,0,0,0,2.188064988,8,1,30,,1,40.87061629,0.0838745,0.5671614,10.870616290000001
0,0,0,0,-1.103373754,9,1,-135,,1,-143.5832847,0.0668793,0.8831884,8.583284700000007
0,0,0,0,-2.083039002,10,1,135,,1,144.3199565,0.1009637,0.7311777,9.31995649999999
0,0,0,0,-1.250265994,11,1,45,,1,49.23904296,0.0838331,0.5321797,4.239042959999999
0,0,0,0,1.130987442,12,1,15,,1,29.18339463,0.1177864,1.0002363,14.183394629999999
0,0,0,0,2.054579584,13,2,0,,1,13.39327555,0.1168516,0.899155,13.39327555
0,0,0,0,-0.323324809,14,2,45,,1,53.79260482,0.065829,0.58429,8.792604820000001
0,0,0,0,0.824524063,15,2,30,,1,32.07881359,0.0838911,0.4991593,2.078813590000003
0,0,0,0,-1.757960642,16,2,-45,,1,-35.79979929,0.1168802,0.6821311,9.200200709999997
0,0,0,0,-0.494169615,17,2,90,,1,102.7735237,0.1148535,0.5350728,12.773523699999998
0,0,0,0,-0.097780307,18,2,180,,1,174.1212164,0.0997895,0.5002034,5.878783599999991
0,0,0,0,1.069616298,19,2,15,,1,25.62116618,0.1009118,0.6161509,10.62116618
0,0,0,0,-1.424840356,20,2,135,,1,135.0147959,0.0988019,0.8012074,0.014795899999995754
0,0,0,0,1.660996089,21,2,-135,,1,-138.8310112,0.0838365,0.5001822,3.831011200000006
0,0,0,0,-1.377717074,22,2,60,,1,66.90076556,0.1008742,0.4331359,6.900765559999996
0,0,0,0,-0.360681287,23,2,75,,1,78.44276088,0.0988547,0.4651964,3.4427608799999945
0,0,0,0,-1.396229887,24,2,-90,,1,-94.51157055,0.1167891,0.548252,4.511570550000002
0,0,0,0,-0.374815622,25,3,-45,,1,-30.45855922,0.1838635,0.366178,14.541440779999999
0,0,0,0,0.029941693,26,3,15,,1,29.83329336,0.1158188,0.3661799,14.833293359999999
0,0,0,0,1.683045491,27,3,30,,1,45.3424998,0.0828495,0.5342098,15.342499799999999
0,0,0,0,-1.449597416,28,3,45,,1,54.10682902,0.0838816,0.4651268,9.10682902
0,0,0,0,-1.62782567,29,3,0,,1,0.258200093,0.1168444,0.4161862,0.258200093
0,0,0,0,0.597865896,30,3,-135,,1,-145.948152,0.0807921,0.5512141,10.948151999999993
