Unnamed: 0,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,endpoint_theta,movement_time,movement_initiation_time,previous_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.121699610141684,59,58,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2509463000001233,0.5502070000000003,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.48019021468962,60,59,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2498410999999123,0.4662353999999595,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.331259571646717,61,60,90,0.0,0.0,0.0,1.0,64.85521436932105,0.266796099999965,0.7162335000000439,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.518993530983176,62,61,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2839922999999089,0.4502293000000463,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.25295464177032,63,62,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2518677999998999,0.4171817999999803,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.910905456944565,64,63,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2488256999999976,0.4001938000001246,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.96237009682586,65,64,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2668490999999449,0.4332107000000178,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.431279677869597,66,65,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2648280999999315,0.4682201999999051,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.85410334200798,67,66,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2318589999999858,0.3522602000000461,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.308032200467483,68,67,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2667973000000074,0.300260900000012,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.833256230193111,69,68,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2848461000000952,0.3502146000000721,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.13507911833734,70,69,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2658340000000407,0.4002396999999291,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2675720382776223,71,70,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2998070000001007,0.4832488000001831,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.642739639063732,72,71,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2668102999998609,0.4172121999999945,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.951989051898993,73,72,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2499424999998609,0.3502081000001453,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.213017625401543,74,73,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2998268000001189,0.2842574999999669,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.239002365826016,75,74,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2498196999999891,0.4152341999999862,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.217030484433296,76,75,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2998341999998501,0.4522124999998596,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.8701377727135533,77,76,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2328147000000626,0.4322173999998995,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.061959562252818,78,77,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2518801999999596,0.433211300000039,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.374643531301224,79,78,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2518398999998226,0.3832394000000931,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.650678527836796,80,79,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2828919000000951,0.3002179000000069,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.07160171985686,81,80,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2828159999999116,0.4012205000001358,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.339716699714732,82,81,90,0.0,1.0,0.0,0.0,64.85521436932105,0.3168516000000636,0.3661905999999817,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.821553689793207,83,82,90,1.0,0.0,0.0,0.0,64.85521436932105,0.3348716999998942,0.4491998000000876,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.686230914919111,84,83,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2497955999999703,0.3672838999998475,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.720556073602506,85,84,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2167945000001054,0.3652364999998099,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.24083420540964,86,85,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2498311999997895,0.332256099999995,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.75624896060949,87,86,90,1.0,0.0,0.0,0.0,64.85521436932105,0.250816900000018,0.3482368999998471,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.34957055204451,88,87,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2658328999998502,0.3171991000001526,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.45439151738043,89,88,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2338538999999855,0.2831776000000445,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.2922028941008,90,89,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2498540999999932,0.400165399999878,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.928306119906969,91,90,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2828054999999949,0.4162287999999989,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.002179802942583,92,91,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2648443999999017,0.382210299999997,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.287930984842207,93,92,90,0.0,0.0,0.0,1.0,64.85521436932105,0.283822599999894,0.5822450000000572,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.833255367671445,94,93,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2498303000002124,0.5172264000000268,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.7371910850512,95,94,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2498485000000982,0.3832125999999789,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.989239168873397,96,95,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2478401000000758,0.3682105000000319,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.710506072343474,97,96,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2177670000000944,0.3832720000000336,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.117494616090536,98,97,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2357741999999234,0.3822408999999425,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.483048335965943,99,98,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2827886000000035,0.5822677999999541,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.854048769072052,100,99,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2838143000001309,0.4312638999999763,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.601200142037952,101,100,90,0.0,0.0,0.0,1.0,64.85521436932105,0.3168691000000763,0.4172167000001536,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.324728208750866,102,101,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2657951999999568,0.4991891999998188,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.044096586612284,103,102,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2338329000001522,0.4502196999999341,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.8119819841747935,104,103,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2509516000000076,0.4331919999999627,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.43889000518623,105,104,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2828088000001116,0.3002011999999467,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.365181056511432,106,105,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2498342999999749,0.3821947999999793,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.045886817449144,107,106,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2658274000000347,0.5512335999999323,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.98321398480828,108,107,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2498097999998663,0.4162151000000449,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.458110450273228,109,108,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2168492999999216,0.4162053000000014,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.633697905511308,110,109,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2668232999999418,0.4832045000000562,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.830550957726263,111,110,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2658116000000063,0.3672206999999616,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.709058906981031,112,111,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2488530999999056,0.4181932999999844,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.101529881062945,113,112,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2687396000001172,0.3662980999999945,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.121970044233414,114,113,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2348346999999648,0.3502159999998184,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.467317067378868,115,114,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2658258999999816,0.3822379000000637,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.525619978676568,116,115,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2668269000000691,0.3002059000000372,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.341441193394807,117,116,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2348309000001336,0.3162330000000111,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.386315235032791,118,117,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2498531000001094,0.3322060999998939,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.109659574595865,119,118,90,0.0,0.0,0.0,1.0,64.85521436932105,0.249683799999957,0.3003301999999621,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.37453901577669,120,119,90,0.0,0.0,1.0,0.0,64.85521436932105,0.232859899999994,0.4831990999998652,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.555972728048284,121,120,90,0.0,0.0,1.0,0.0,64.85521436932105,0.298794799999996,0.3492303000000447,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.177807235066023,122,121,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2668566000002101,0.3842081000000235,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.330639419400724,123,122,90,0.0,0.0,1.0,0.0,64.85521436932105,0.24859309999988,0.3184883999999783,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.118319677051032,124,123,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2478750999998737,0.4521895000000313,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.68060959062467,125,124,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2488104999999905,0.4342363999999179,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.48117394523967,126,125,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2668264999999792,0.4671591999999691,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.3288438859608,127,126,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2678285999998024,0.3000773999999637,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.022374544172139,128,127,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2668569999998453,0.3661638000000948,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.285719550323484,129,128,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2478263000000424,0.4522425000000112,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.584154272386638,130,129,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2828506999999263,0.3332104999999501,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.513407185770516,131,130,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2518772999999328,0.5001819999999952,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.943423220942758,132,131,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2657138999998096,0.5014315999999326,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.710953725879435,133,132,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2828091000001222,0.3322213000001284,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.131127696818329,134,133,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2668183000000681,0.2832343000000037,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.347746050447876,135,134,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2827102999999624,0.4003351999999722,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.673964360819085,136,135,90,0.0,1.0,0.0,0.0,64.85521436932105,0.2988526999999976,0.4501975999999104,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.313308930323789,137,136,90,1.0,0.0,0.0,0.0,64.85521436932105,0.2669694999999592,0.3822155999998813,low_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.56321377225972,138,137,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2507184999999481,0.432326299999886,no_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.81721702655788,139,138,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2838374000000385,0.4312399999998888,unlimited_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.291743914073862,140,139,90,0.0,0.0,1.0,0.0,64.85521436932105,0.2998620999999275,0.3172122999999374,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.834012539263552,141,140,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2338713000001462,0.400182900000118,high_uncertainty
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.236667671401062,142,141,90,0.0,0.0,0.0,1.0,64.85521436932105,0.2828033000000687,0.4002359000000979,unlimited_uncertainty
