,Unnamed: 0,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,trial,cycle,target_angle
49,0,0,1,0,0,1,0,0,-10.34528157,50,49,90,100.45990909999999,0.076671166,0.40974633299999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.345281566590934,1.0,0.0,0.0,0.0,50,49,90
50,0,0,1,0,0,1,0,0,-7.841890466000001,51,50,90,100.98065,0.077142959,0.29641125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.841890465738005,1.0,0.0,0.0,0.0,51,50,90
51,0,0,1,0,0,1,0,0,-18.71949628,52,51,90,95.58724396,0.044305458,0.251186875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-18.719496276392167,0.0,0.0,1.0,0.0,52,51,90
52,0,0,1,0,0,1,0,0,-12.6008604,53,52,90,92.67542666,0.092388625,0.234439292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.60086039779348,0.0,1.0,0.0,0.0,53,52,90
53,0,0,1,0,0,1,0,0,-15.54814954,54,53,90,91.34000778,0.05504591599999999,0.260278958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.548149541255711,0.0,0.0,1.0,0.0,54,53,90
54,0,0,1,0,0,1,0,0,-11.49250987,55,54,90,93.5256152,0.065875542,0.215865417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.492509869732261,1.0,0.0,0.0,0.0,55,54,90
55,0,0,1,0,0,1,0,0,-3.010096943,56,55,90,96.06178879,0.09024075,0.36639404200000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.010096942706289,0.0,0.0,0.0,1.0,56,55,90
56,0,0,1,0,0,1,0,0,-12.14694584,57,56,90,91.00508601,0.093820125,0.44102725,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.146945840758693,0.0,0.0,0.0,1.0,57,56,90
57,0,0,1,0,0,1,0,0,-15.36266371,58,57,90,94.44738485,0.08131008299999999,0.578066042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.362663712658458,0.0,1.0,0.0,0.0,58,57,90
58,0,0,1,0,0,1,0,0,-15.22049306,59,58,90,92.92734799,0.092448291,0.48458516700000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.220493060845234,0.0,1.0,0.0,0.0,59,58,90
59,0,0,1,0,0,1,0,0,-12.95864378,60,59,90,91.07082445,0.097494125,0.38438733399999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.958643776674139,0.0,0.0,1.0,0.0,60,59,90
60,0,0,1,0,0,1,0,0,-7.735263822,61,60,90,93.53955917,0.0693745,0.2644555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.735263821567951,0.0,0.0,0.0,1.0,61,60,90
61,0,0,1,0,0,1,0,0,-13.70151679,62,61,90,94.24845453,0.066808708,0.280638375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.70151678735688,0.0,0.0,1.0,0.0,62,61,90
62,0,0,1,0,0,1,0,0,-18.99792902,63,62,90,96.16298887,0.067530416,0.373376625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-18.99792901517321,0.0,1.0,0.0,0.0,63,62,90
63,0,0,1,0,0,1,0,0,-17.16460058,64,63,90,94.00950154,0.070871875,0.264223166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.164600575840097,0.0,0.0,1.0,0.0,64,63,90
64,0,0,1,0,0,1,0,0,-12.48153832,65,64,90,93.17983012,0.068835333,0.352441,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.481538323788,1.0,0.0,0.0,0.0,65,64,90
65,0,0,1,0,0,1,0,0,-9.112759513,66,65,90,94.2363948,0.07328025,0.284211375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.1127595127239,0.0,0.0,0.0,1.0,66,65,90
66,0,0,1,0,0,1,0,0,-17.69130142,67,66,90,95.06716173,0.073476333,0.38531829100000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.691301421996013,1.0,0.0,0.0,0.0,67,66,90
67,0,0,1,0,0,1,0,0,-6.696264645,68,67,90,95.17105242,0.089926125,0.311337834,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-6.6962646445396174,0.0,1.0,0.0,0.0,68,67,90
68,0,0,1,0,0,1,0,0,-14.8812057,69,68,90,97.91551242,0.061395000000000005,0.375702375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.881205699795187,1.0,0.0,0.0,0.0,69,68,90
69,0,0,1,0,0,1,0,0,-14.18929417,70,69,90,94.27278077,0.058152040999999995,0.34726766600000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.189294169316273,1.0,0.0,0.0,0.0,70,69,90
70,0,0,1,0,0,1,0,0,-14.54060724,71,70,90,94.81355089,0.05611325,0.26426741600000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.540607244358391,0.0,1.0,0.0,0.0,71,70,90
71,0,0,1,0,0,1,0,0,-8.151897909,72,71,90,97.8446961,0.082141375,0.35796341600000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.151897908856574,0.0,0.0,0.0,1.0,72,71,90
72,0,0,1,0,0,1,0,0,-12.88015053,73,72,90,96.2661981,0.0842895,0.392668125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.880150532099595,0.0,0.0,1.0,0.0,73,72,90
73,0,0,1,0,0,1,0,0,-9.981882813,74,73,90,90.0,0.076482625,0.432064083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.981882812509925,0.0,0.0,0.0,1.0,74,73,90
74,0,0,1,0,0,1,0,0,-2.97678526,75,74,90,95.94003725,0.058351207999999995,0.43214558299999994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.9767852598867552,1.0,0.0,0.0,0.0,75,74,90
75,0,0,1,0,0,1,0,0,-11.53488921,76,75,90,95.56633214,0.078864542,0.384186166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.534889207148915,0.0,0.0,1.0,0.0,76,75,90
76,0,0,1,0,0,1,0,0,-4.547774892,77,76,90,94.05168384,0.06503375,0.356723,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.5477748916453935,0.0,1.0,0.0,0.0,77,76,90
77,0,0,1,0,0,1,0,0,-11.17938387,78,77,90,90.0,0.06955333400000001,0.324498917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.179383872709286,1.0,0.0,0.0,0.0,78,77,90
78,0,0,1,0,0,1,0,0,-15.89883375,79,78,90,94.90606699,0.08205499999999999,0.366873334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.898833747768984,0.0,1.0,0.0,0.0,79,78,90
79,0,0,1,0,0,1,0,0,-17.92009045,80,79,90,97.71189241,0.073877542,0.389812292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-17.920090446449148,0.0,0.0,0.0,1.0,80,79,90
80,0,0,1,0,0,1,0,0,-5.645858948,81,80,90,93.49844457,0.073780791,0.356403459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.645858947709428,0.0,0.0,1.0,0.0,81,80,90
81,0,0,1,0,0,1,0,0,-9.787805758,82,81,90,96.63251462,0.050624083,0.421191959,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.787805758359944,0.0,1.0,0.0,0.0,82,81,90
82,0,0,1,0,0,1,0,0,-8.717416243999999,83,82,90,96.92721813,0.076454333,0.306237292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.717416243604992,1.0,0.0,0.0,0.0,83,82,90
83,0,0,1,0,0,1,0,0,-16.03994836,84,83,90,92.73933572,0.058814541,0.460491916,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.039948363082736,0.0,0.0,0.0,1.0,84,83,90
84,0,0,1,0,0,1,0,0,-11.39211651,85,84,90,93.8785245,0.072820458,0.5264945,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.392116506588344,0.0,0.0,1.0,0.0,85,84,90
85,0,0,1,0,0,1,0,0,-14.3763254,86,85,90,94.24684261,0.07431779200000001,0.347065333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.376325404198143,0.0,0.0,1.0,0.0,86,85,90
86,0,0,1,0,0,1,0,0,-9.325207356,87,86,90,95.64462221,0.066790333,0.373223708,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.32520735583484,1.0,0.0,0.0,0.0,87,86,90
87,0,0,1,0,0,1,0,0,-13.86450341,88,87,90,94.81355089,0.068654958,0.38945754200000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.864503411531224,0.0,0.0,0.0,1.0,88,87,90
88,0,0,1,0,0,1,0,0,-12.42611979,89,88,90,91.9556814,0.08535929099999999,0.48338995799999995,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.426119787923104,0.0,0.0,1.0,0.0,89,88,90
89,0,0,1,0,0,1,0,0,-10.48200168,90,89,90,99.41262944,0.09207783300000001,0.424096125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.482001684871141,0.0,1.0,0.0,0.0,90,89,90
90,0,0,1,0,0,1,0,0,-6.963089592999999,91,90,90,92.30082501,0.072266792,0.28866945899999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-6.963089592972622,0.0,1.0,0.0,0.0,91,90,90
91,0,0,1,0,0,1,0,0,-16.38652292,92,91,90,97.89170243,0.061910333,0.39864270799999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.386522921089007,1.0,0.0,0.0,0.0,92,91,90
92,0,0,1,0,0,1,0,0,-15.40526531,93,92,90,91.86767884,0.0436505,0.40542070799999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.405265307902004,0.0,0.0,0.0,1.0,93,92,90
93,0,0,1,0,0,1,0,0,-10.81268517,94,93,90,88.09988903,0.059514832999999996,0.324384208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.812685172225876,0.0,0.0,0.0,1.0,94,93,90
94,0,0,1,0,0,1,0,0,-18.67526037,95,94,90,97.35237936,0.055176584,0.36827466600000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-18.675260373158935,0.0,0.0,0.0,1.0,95,94,90
95,0,0,1,0,0,1,0,0,-16.80369428,96,95,90,87.02197935,0.06200491599999999,0.3600875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-16.803694280362834,0.0,1.0,0.0,0.0,96,95,90
96,0,0,1,0,0,1,0,0,-7.9459489560000005,97,96,90,94.61992348,0.09267225,0.529590792,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.945948955926671,0.0,0.0,0.0,1.0,97,96,90
97,0,0,1,0,0,1,0,0,-10.29443597,98,97,90,95.90614111,0.055670625,0.367379625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.294435973440862,0.0,0.0,0.0,1.0,98,97,90
98,0,0,1,0,0,1,0,0,-14.01084426,99,98,90,92.62908189,0.073747167,0.46485445799999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.010844264937345,0.0,1.0,0.0,0.0,99,98,90
99,0,0,1,0,0,1,0,0,-14.47609263,100,99,90,91.30195267,0.0731015,0.34163499999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.476092625044966,1.0,0.0,0.0,0.0,100,99,90
100,0,0,1,0,0,1,0,0,-12.58745466,101,100,90,96.54203815,0.077831125,0.284673875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.587454657655801,0.0,0.0,0.0,1.0,101,100,90
101,0,0,1,0,0,1,0,0,-11.74627989,102,101,90,96.59451503,0.060064957999999995,0.3222795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.746279889554208,1.0,0.0,0.0,0.0,102,101,90
102,0,0,1,0,0,1,0,0,-9.960149851,103,102,90,97.8533133,0.066499583,0.40328341700000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.960149851324676,0.0,1.0,0.0,0.0,103,102,90
103,0,0,1,0,0,1,0,0,-13.28845922,104,103,90,88.74095479,0.073260125,0.3427275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.288459217714989,0.0,0.0,0.0,1.0,104,103,90
104,0,0,1,0,0,1,0,0,-14.57852257,105,104,90,95.05986885,0.073506125,0.323343667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-14.578522572289364,1.0,0.0,0.0,0.0,105,104,90
105,0,0,1,0,0,1,0,0,-15.18930855,106,105,90,98.56088957,0.055976541,0.314847083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-15.189308548820106,0.0,0.0,1.0,0.0,106,105,90
106,0,0,1,0,0,1,0,0,-7.300624007000001,107,106,90,93.77228361,0.07008904099999999,0.360073208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.300624006576967,1.0,0.0,0.0,0.0,107,106,90
107,0,0,1,0,0,1,0,0,-13.33132518,108,107,90,96.46745893,0.058016415999999994,0.300959708,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.331325179245749,0.0,0.0,0.0,1.0,108,107,90
108,0,0,1,0,0,1,0,0,-20.31423615,109,108,90,96.02399308,0.064429208,0.279615875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-20.314236151683513,0.0,1.0,0.0,0.0,109,108,90
109,0,0,1,0,0,1,0,0,-8.970958425,110,109,90,96.74258661,0.053617708,0.5043075,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.970958425460838,0.0,1.0,0.0,0.0,110,109,90
110,0,0,1,0,0,1,0,0,-12.46090555,111,110,90,99.68878656,0.051772792000000005,0.340822291,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.460905547735367,0.0,1.0,0.0,0.0,111,110,90
111,0,0,1,0,0,1,0,0,-19.29596913,112,111,90,96.18525492,0.073946166,0.875970584,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-19.295969131744087,0.0,0.0,1.0,0.0,112,111,90
112,0,0,1,0,0,1,0,0,-8.310587745,113,112,90,92.27760896,0.349724583,0.349949083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.310587745379554,0.0,1.0,0.0,0.0,113,112,90
113,0,0,1,0,0,1,0,0,-12.70710753,114,113,90,94.22440322,0.125419542,0.455413416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.707107529497351,0.0,0.0,1.0,0.0,114,113,90
114,0,0,1,0,0,1,0,0,-10.69220806,115,114,90,97.89969161,0.10708020800000001,0.329989666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.69220806329816,0.0,1.0,0.0,0.0,115,114,90
115,0,0,1,0,0,1,0,0,-4.596596706000001,116,115,90,96.65442505,0.09918133300000001,0.298273958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.596596706265559,0.0,1.0,0.0,0.0,116,115,90
116,0,0,1,0,0,1,0,0,-13.87863448,117,116,90,90.32928246,0.088651375,0.38306275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.878634484230624,0.0,1.0,0.0,0.0,117,116,90
117,0,0,1,0,0,1,0,0,-13.63666894,118,117,90,97.16354747,0.148889875,0.119833792,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.636668937262995,0.0,0.0,1.0,0.0,118,117,90
118,0,0,1,0,0,1,0,0,-11.29257865,119,118,90,93.09405806,0.082904375,0.210544125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.29257865465658,0.0,0.0,0.0,1.0,119,118,90
119,0,0,1,0,0,1,0,0,-9.408743034,120,119,90,90.0,0.056922625,0.213609042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.40874303382892,0.0,0.0,1.0,0.0,120,119,90
120,0,0,1,0,0,1,0,0,-12.84892431,121,120,90,90.54051019,0.123889584,0.18234983300000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-12.848924312418971,0.0,0.0,1.0,0.0,121,120,90
121,0,0,1,0,0,1,0,0,-13.45987906,122,121,90,89.66881421,0.168749208,0.361165083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-13.459879063662605,0.0,0.0,0.0,1.0,122,121,90
122,0,0,1,0,0,1,0,0,-11.75680244,123,122,90,97.33111539,0.068501708,0.47483725,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.756802436542266,0.0,0.0,1.0,0.0,123,122,90
123,0,0,1,0,0,1,0,0,-8.399923231,124,123,90,92.84661692,0.07041879200000001,0.282190167,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8.399923231426152,1.0,0.0,0.0,0.0,124,123,90
124,0,0,1,0,0,1,0,0,-7.56828636,125,124,90,90.6547804,0.19461783300000002,0.35169966700000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.5682863602413315,1.0,0.0,0.0,0.0,125,124,90
