,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0519643370593736,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,85.4164227417504,0.950025099999948,0.5662106999998286
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120373050324577,2,1,135,,1.0,133.09017863235272,0.8160024999997404,0.33380310000029567
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.840474115144745,3,1,60,,1.0,48.43406668333092,0.43397580000055314,0.3822040000004563
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.201321439486051,4,1,45,,1.0,40.22921446911281,0.14995689999977913,0.37097220000032394
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3751752885997426,5,1,270,,1.0,-85.27519062625308,0.46594199999981356,0.30019179999999324
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9861309705016823,6,1,180,,1.0,-179.35766386363105,0.4340340999997352,0.3481476000006296
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.909663932161397,7,1,0,,1.0,-6.638627941482034,0.3320002000000386,0.2001607000001968
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.357497297851297,8,1,315,,1.0,-43.6708648555833,0.1679970000004687,0.2841315999994549
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.784757450482038,9,1,105,,1.0,98.17650652297856,0.150996600000326,0.38318119999985356
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.875497554980423,10,1,225,,1.0,-130.12526574461148,0.1339801999993142,0.3662045000000944
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.346480593384182,11,1,75,,1.0,66.853621255607,0.14997919999950682,0.3001586000000316
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.809514580296121,12,1,120,,1.0,119.99425474309886,0.1839983999998367,0.38319380000029923
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.508104508145458,13,2,45,,1.0,43.064806704726195,0.13399529999969673,0.333167499999945
