,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525921178668262,1,1,315,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,-24.82239054680885,0.3490191999999297,0.6841155000001891
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818951061916351,2,1,0,,1.0,19.507074235319685,0.2159828000003472,0.40117449999979726
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.402080312261308,3,1,105,,1.0,105.72171649910078,0.3519892999993317,0.28309629999967
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4204471894807757,4,1,180,,1.0,-170.86350160294447,0.4169505999998364,0.20018720000007306
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8323261798026729,5,1,45,,1.0,51.33321156861967,0.3510074000005261,0.38312740000037593
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303523173958953,6,1,270,,1.0,-75.44313999662685,0.2649883000003683,0.4011670999998387
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089028241821456,7,1,60,,1.0,59.927087248959175,0.18395820000023377,0.2991784000005282
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.692177352969083,8,1,90,,1.0,93.2287001412615,0.1649822999997923,0.3681716000000961
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.326232872496512,9,1,135,,1.0,125.83889407764394,0.18396649999976944,0.31611139999949955
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1251966751457079,10,1,120,,1.0,121.43836028436564,0.199981800000387,0.3671749999994063
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71652617803143,11,1,75,,1.0,85.82990747009337,0.16492730000027223,0.33318340000005264
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.335429991719603,12,1,225,,1.0,-126.68800318913289,0.1650221000008969,0.3171492000001308
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.753848492440159,13,2,105,,1.0,109.6242354163492,0.18299200000001292,0.33313799999996263
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874572245264737,14,2,270,,1.0,-82.91579890945788,0.2001546999999846,0.3158915000003617
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.032075098971131,15,2,120,,1.0,121.35384567981359,0.1819698999997854,0.31732190000002447
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8918214783018015,16,2,135,,1.0,132.24254142833917,0.235004499999377,0.31718129999990197
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.357111670986144,17,2,0,,1.0,8.744178261763656,0.16500939999968978,0.316015200000038
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.280108251548547,18,2,180,,1.0,-161.87444322005652,0.1499856999998883,0.2821559000003617
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.171829678056773,19,2,75,,1.0,84.47587389611105,0.1829873000006046,0.33315760000004957
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6183474815388272,20,2,60,,1.0,65.78278276001411,0.16597690000071452,0.3501432000002751
