,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5335574625287495,1,1,105,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,113.17705259637785,3.0990645000001678,0.40011820000017906
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003389601460306,2,1,75,,1.0,80.18887741498767,2.6000279999998384,0.3151643999999578
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064765500457629,3,1,315,,1.0,-55.80151448527438,4.117010299999492,0.315176999999494
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.818624396779623,4,1,45,,1.0,23.91779697194327,8.19814690000021,0.45212549999996554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6723241649753,5,1,60,,1.0,58.38129439571993,1.3670013000000836,0.36617130000013276
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4755628985032501,6,1,90,,1.0,92.31618185367255,1.1349706999999398,0.3002085000007355
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50979680342303,7,1,270,,1.0,-82.26297284817934,1.8320372999996835,0.3351528999992297
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6093977700266855,8,1,135,,1.0,131.94741109012114,0.6809501999996428,0.4182019999998374
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9588221778480683,9,1,0,,1.0,-1.1865806564940953,0.5669901000001119,0.34818230000018957
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.32347894525986,10,1,120,,1.0,127.83371551600591,0.7489660000001095,0.3181973000000653
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3361830958014655,11,1,180,,1.0,-172.17370985611421,2.117008100000021,0.3671453000006295
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7932168332027992,12,1,225,,1.0,-129.3468465150694,1.4500488000003315,0.2991265000000567
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730559257616212,13,2,75,,1.0,81.46249471141,0.5829762000003029,0.38418369999999413
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.816386544344651,14,2,270,,1.0,-84.0727465588316,2.182980399999906,0.35017379999953846
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8543868381453117,15,2,225,,1.0,-129.6461771585309,1.9820166999998037,0.5681272000001627
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0961405685686354,16,2,0,,1.0,2.905090596402479,1.5839924000001702,0.3661856999997326
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4961696248116195,17,2,105,,1.0,116.1863085585754,0.3169980000002397,0.4999737999996796
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2297517247349032,18,2,120,,1.0,124.71991763070405,0.2659740999997666,0.3681846999998015
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8492644988130119,19,2,315,,1.0,-44.71603746390339,0.33298089999971126,0.4661558999996487
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1236135938824496,20,2,45,,1.0,61.17395076850241,0.6339645000007295,0.7341948000002958
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7948086043793965,21,2,135,,1.0,131.8100545941948,0.23298660000000382,0.3661649000005127
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.647970855432357,22,2,180,,1.0,-176.57423768837285,0.6170225999994727,0.36713270000018383
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3545757878235312,23,2,60,,1.0,70.5564110890007,0.3669934999998077,0.3501523000004454
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5711657540985148,24,2,90,,1.0,92.66763313828184,0.2499867999995331,0.4501848999998401
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.293593014056302,25,1,60,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,68.33988453312378,0.6321266999993895,0.5841262999992978
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.850442657663101,26,1,135,,1.0,138.3592435283709,0.6501157000002422,0.382167899999331
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.281980718634051,27,1,120,,1.0,117.11265014953509,0.8001106000001528,0.3181710999997449
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4246427383945775,28,1,180,,1.0,-179.6921250534215,0.6501079999998183,0.3501830000004702
