,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396238715808446,1,1,75,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,74.72918701253697,0.11799709999991137,0.38214379999999437
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65699773847317,2,1,225,,1.0,-136.24606932834368,0.16695579999986876,0.31516929999997956
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.625154112900788,3,1,0,,1.0,1.7036666092072654,0.1499721000000136,0.40020149999986643
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.860677424923892,4,1,105,,1.0,115.10461970133389,1.533984700000019,0.31419019999998454
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4451751069283387,5,1,270,,1.0,-91.46521346620715,0.1489616000001206,0.3831745999998475
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73290703436338,6,1,120,,1.0,126.48431627148261,0.13476940000009563,0.4503449000001183
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315081629727791,7,1,60,,1.0,61.19019229465755,0.09997650000013891,0.36719250000010106
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.951900351547991,8,1,315,,1.0,-44.96069724338829,0.1329644999998436,0.35016669999981787
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.41270875347867,9,1,180,,1.0,171.51403832601565,0.09988589999989017,0.4502076000001125
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.18633276885897,10,1,90,,1.0,84.5784369918839,0.09973370000011528,0.3344481999999971
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.805906779979685,11,1,135,,1.0,139.27329616416532,0.11693639999998595,0.36621050000007926
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.54454449789403,12,1,45,,1.0,52.54576453497963,0.10094119999985196,0.3661741000000802
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.433942877680816,13,2,225,,1.0,-143.03945201937714,0.08403850000013335,0.4161260000000766
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.261996240207942,14,2,270,,1.0,-86.98897728852293,0.11593420000008337,0.382193000000143
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.660382027408357,15,2,0,,1.0,1.9374593751269718,0.11497190000000046,0.35216779999996106
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.3460479524867,16,2,60,,1.0,60.49445951916213,0.08172689999992144,0.41940230000000156
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.101562922265298,17,2,135,,1.0,135.42057308755335,0.11600109999994856,0.34815150000008543
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.19106394627835,18,2,75,,1.0,76.4232282606244,0.09892450000006647,0.43523350000009486
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.965079973884375,19,2,105,,1.0,120.2454086402661,0.09995549999985087,0.333176099999946
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.989200921521326,20,2,120,,1.0,115.92938595532328,0.11596859999986009,0.36717459999999846
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99345326169269,21,2,180,,1.0,174.84573629612086,0.09997629999998026,0.3831740999999056
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.1427478378656,22,2,90,,1.0,91.21203944133609,0.11700889999997344,0.3341596000000209
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.08171489348453,23,2,315,,1.0,-42.71734639147149,0.11695469999995112,0.38315639999996165
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.039919115122956,24,2,45,,1.0,47.45485067957406,0.10094040000012683,0.31716979999987416
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.250665476684418,25,1,105,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,115.80640444392151,0.15014640000003965,0.35117300000001705
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.82730419366854,26,1,60,,1.0,65.78600793512179,0.10014030000002094,0.4011563000001388
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-16.12039060916031,27,1,0,,1.0,-1.400419219439877,0.11708250000015141,0.3501765000000887
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.3564041118058,28,1,180,,1.0,177.18882239367562,0.1160591000000295,0.48420680000003813
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0919817161148924,29,1,90,,1.0,94.92125861257574,0.11715110000000095,0.46618310000008023
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-18.406919509471145,30,1,120,,1.0,118.71789559443803,0.10006219999991117,0.5321959999998853
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.31222479815928,31,1,270,,1.0,-93.45198057578622,0.10109019999981683,0.49923009999997703
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-21.063010784606675,32,1,45,,1.0,50.13661986625913,0.11609509999993861,0.4502007000000958
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1376659226606174,33,1,225,,1.0,-146.94634855425497,0.1001006999999845,0.41818030000013096
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.573545872172918,34,1,135,,1.0,128.83924725628594,0.11605749999989712,0.5162136999999802
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.094033084974235,35,1,315,,1.0,-42.41377390182603,0.13207260000012866,0.40011759999993046
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-13.049302343543468,36,1,75,,1.0,72.75278919292977,0.10013470000012603,0.41516090000004624
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7939236146211597,37,2,0,,1.0,4.373144220499165,0.10009300000001531,0.4991645999998582
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.93192655167428,38,2,45,,1.0,51.315533306587504,0.09919850000005681,0.4331727999999657
