,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6858278742906987,1,1,45,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,44.14460776531529,0.499966499999573,0.565185599999495
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2230169996223133,2,1,315,,1.0,-37.92101681893437,0.43294560000049387,0.467170800000531
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167258703876407,3,1,90,,1.0,95.53062667112758,0.39991120000013325,0.40113879999989877
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872786474177621,4,1,225,,1.0,-129.41417492356027,1.1499860999992961,0.583162099999754
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.491771210378648,5,1,180,,1.0,-172.22782504499133,0.24905999999919004,0.500151399999595
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.520711798304083,6,1,270,,1.0,-84.30822033714163,0.281963899999937,0.46717379999972763
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16574476204709,7,1,105,,1.0,118.63327770316218,0.24995080000007874,0.4841721000002508
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.913208128735145,8,1,60,,1.0,58.552308085319474,0.16687390000060986,0.565278600000056
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3064004799834223,9,1,135,,1.0,146.5000150441032,0.1999868000002607,0.5001793999999791
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096039665327409,10,1,0,,1.0,3.748139328588395,0.23306789999969624,0.4831664000003002
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.565511802213768,11,1,75,,1.0,72.6161526584707,0.2009637000001021,0.5651500999993004
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.390564301464973,12,1,120,,1.0,128.99394742247287,0.233944500000689,0.4330950000003213
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.571294597086519,13,2,105,,1.0,115.21484098245772,0.38404950000040117,0.5491736000003584
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076967171073877,14,2,225,,1.0,-126.91712367930734,0.41700350000064645,0.4841361999997389
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.257026446256802,15,2,120,,1.0,128.66778286256988,0.4180173000004288,0.3501602999995157
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858871280423792,16,2,270,,1.0,-89.49466384177371,0.3819037000002936,0.4511569000005693
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6052374496973297,17,2,135,,1.0,140.27150505068107,0.36596989999998186,0.33417519999966316
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8730812516906962,18,2,75,,1.0,78.36133270563155,0.28484300000036455,0.4672789999995075
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041055273930531,19,2,45,,1.0,53.18224044829404,0.19998719999966852,0.5481494999994538
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962888486135032,20,2,180,,1.0,-169.77794468704755,0.23303729999952338,0.4161935000001904
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.97183523513378,21,2,315,,1.0,-40.6589986519156,0.26585809999960475,0.4502029000004768
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725849655203672,22,2,0,,1.0,2.7721068060019034,0.2669832999999926,0.5501577000004545
