target,average
0,-2.2721638494
45,-5.504683550000001
90,-0.7593295300000023
105,-3.4650192333333347
120,6.184726799999998
150,10.907320340000002
165,10.161627144444445
180,5.656094820000004
-135,3.8163779500000006
-90,1.225479322999999
-45,0.21490079299999984
