target,average
0,-0.3391886703
45,0.36873360111111153
90,-2.4732126655555553
105,-2.4648026
120,1.0807429499999999
150,5.9311331888888885
165,10.818574810000001
180,9.097751610000003
-135,3.315897750000002
-90,2.879933038
-45,-3.8375149520000003
