,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.4611347555176934,1,1,0,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,22.50982197288722,2.415916700001617,0.7841783000003488
0,0.0,0.0,0.0,1.9135162748545536,2,1,270,,1.0,22.50982197288722,0.1517965999992157,0.5332347999992635
0,0.0,0.0,0.0,0.5628433816279086,3,1,315,,1.0,22.50982197288722,0.18287080000118294,0.6001570999997057
0,0.0,0.0,0.0,1.3528228682699843,4,1,225,,1.0,22.50982197288722,0.1498267000006308,0.5322305999998207
0,0.0,0.0,0.0,1.172449703817614,5,1,135,,1.0,22.50982197288722,0.1828800000002957,0.666208300001017
0,0.0,0.0,0.0,0.5791555434645849,6,1,105,,1.0,22.50982197288722,0.18383250000078988,0.5652046000013797
0,0.0,0.0,0.0,1.3795657993114918,7,1,90,,1.0,22.50982197288722,0.13284779999958118,0.7171799999996438
0,0.0,0.0,0.0,0.3289021652380011,8,1,120,,1.0,22.50982197288722,0.21682940000027884,0.5661952000009478
0,0.0,0.0,0.0,-1.5202603458243849,9,1,45,,1.0,22.50982197288722,0.2008506000001944,0.5001711000004434
0,0.0,0.0,0.0,-0.9855970193016028,10,1,150,,1.0,22.50982197288722,0.15090469999995548,0.5661704000012833
0,0.0,0.0,0.0,-2.016199587718495,11,1,165,,1.0,22.50982197288722,0.14987230000042473,1.0341844000013225
0,0.0,0.0,0.0,1.6097209482559918,12,1,180,,1.0,22.50982197288722,0.1658779000008508,0.6181699999997363
0,0.0,0.0,0.0,0.8243970888821288,13,2,270,,1.0,22.50982197288722,0.16785259999960545,0.5151910999993561
0,0.0,0.0,0.0,-0.8836387431232751,14,2,90,,1.0,22.50982197288722,0.16683609999927285,0.4671994000000268
0,0.0,0.0,0.0,0.5323714130268205,15,2,0,,1.0,22.50982197288722,0.14985820000038075,0.5001631000013731
