,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,-0.4460427605148293,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,-41.86364163166742,0.16579719999981535,0.7832275000000664
0,0.0,0.0,0.0,0.910311410605358,2,1,270,,1.0,-41.86364163166742,0.13286089999974138,0.5171984999997221
0,0.0,0.0,0.0,1.159875875019664,3,1,0,,1.0,-41.86364163166742,0.13385420000031445,0.4831431999996312
0,0.0,0.0,0.0,-0.0876774679404745,4,1,180,,1.0,-41.86364163166742,0.11684130000003279,0.4991974999998092
0,0.0,0.0,0.0,1.7394728430619864,5,1,75,,1.0,-41.86364163166742,0.13384309999992183,0.583180000000084
0,0.0,0.0,0.0,0.0738994948286888,6,1,60,,1.0,-41.86364163166742,0.13288630000033663,0.43212579999999434
0,0.0,0.0,0.0,-1.7037418617936928,7,1,315,,1.0,-41.86364163166742,0.1318347999999787,0.4511637000000519
0,0.0,0.0,0.0,2.1880649879418117,8,1,30,,1.0,-41.86364163166742,0.13485249999985172,0.4001826000003348
0,0.0,0.0,0.0,-1.1033737544692337,9,1,225,,1.0,-41.86364163166742,0.13492919999998776,0.40015149999999267
0,0.0,0.0,0.0,-2.083039001766456,10,1,135,,1.0,-41.86364163166742,0.14985340000021097,0.4151696999997512
0,0.0,0.0,0.0,-1.2502659939021654,11,1,45,,1.0,-41.86364163166742,0.13285129999985656,0.43218849999993836
0,0.0,0.0,0.0,1.1309874416711958,12,1,15,,1.0,-41.86364163166742,0.11679869999989023,0.43323959999997896
0,0.0,0.0,0.0,2.054579584144554,13,2,0,,1.0,-41.86364163166742,0.14985209999986182,0.5001170999998976
0,0.0,0.0,0.0,-0.3233248090097317,14,2,45,,1.0,-41.86364163166742,0.14881370000011884,0.45119579999982307
0,0.0,0.0,0.0,0.8245240634362283,15,2,30,,1.0,-41.86364163166742,0.14883439999994152,0.40016490000016347
