,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,-0.4460427605148293,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,1.1288347966606407,1.499866099999963,0.88414929999999
0,0.0,0.0,0.0,0.910311410605358,2,1,270,,1.0,1.1288347966606407,0.16586139999981242,0.5341676999996707
0,0.0,0.0,0.0,1.159875875019664,3,1,0,,1.0,1.1288347966606407,0.4518673000002309,0.5001382000000376
0,0.0,0.0,0.0,-0.0876774679404745,4,1,180,,1.0,1.1288347966606407,0.18488029999934952,0.35015349999957834
0,0.0,0.0,0.0,1.7394728430619864,5,1,75,,1.0,1.1288347966606407,0.6979012000001603,0.3851602000004277
0,0.0,0.0,0.0,0.0738994948286888,6,1,60,,1.0,1.1288347966606407,0.16684329999952752,0.36611720000018977
0,0.0,0.0,0.0,-1.7037418617936928,7,1,315,,1.0,1.1288347966606407,0.1508477999996103,0.3001807999999073
0,0.0,0.0,0.0,2.1880649879418117,8,1,30,,1.0,1.1288347966606407,0.1328367000005528,0.28322819999993953
0,0.0,0.0,0.0,-1.1033737544692337,9,1,225,,1.0,1.1288347966606407,0.1668738000007579,0.3661203999999998
0,0.0,0.0,0.0,-2.083039001766456,10,1,135,,1.0,1.1288347966606407,0.11589569999978266,0.30016990000058286
0,0.0,0.0,0.0,-1.2502659939021654,11,1,45,,1.0,1.1288347966606407,0.11588449999999284,0.33218719999968016
0,0.0,0.0,0.0,1.1309874416711958,12,1,15,,1.0,1.1288347966606407,0.14779210000051535,0.285206499999731
0,0.0,0.0,0.0,2.054579584144554,13,2,0,,1.0,1.1288347966606407,0.13283449999926233,0.2830774999993082
0,0.0,0.0,0.0,-0.3233248090097317,14,2,45,,1.0,1.1288347966606407,0.13388140000006388,0.3162178999991738
0,0.0,0.0,0.0,0.8245240634362283,15,2,30,,1.0,1.1288347966606407,0.09983339999962482,0.38416940000024624
0,0.0,0.0,0.0,-1.7579606415028983,16,2,315,,1.0,1.1288347966606407,0.23285419999956503,0.3001918999998452
0,0.0,0.0,0.0,-0.4941696148725973,17,2,90,,1.0,1.1288347966606407,0.13185119999980088,0.20017029999962688
0,0.0,0.0,0.0,-0.0977803068592435,18,2,180,,1.0,1.1288347966606407,0.18384270000024117,0.34921550000035495
0,0.0,0.0,0.0,1.0696162980351034,19,2,15,,1.0,1.1288347966606407,0.1328891000002841,0.43215239999972255
0,0.0,0.0,0.0,-1.4248403560236205,20,2,135,,1.0,1.1288347966606407,0.15192190000016126,0.4151782999997522
0,0.0,0.0,0.0,1.66099608865,21,2,225,,1.0,1.1288347966606407,0.13081529999999475,0.33418239999991783
0,0.0,0.0,0.0,-1.3777170740327285,22,2,60,,1.0,1.1288347966606407,0.21587760000056733,0.4841822999997021
0,0.0,0.0,0.0,-0.3606812873418583,23,2,75,,1.0,1.1288347966606407,0.13385250000010274,0.500162199999977
0,0.0,0.0,0.0,-1.3962298866984266,24,2,270,,1.0,1.1288347966606407,0.11687149999943358,0.35014870000031806
0,0.0,0.0,0.0,-0.3748156217518193,25,3,315,,1.0,1.1288347966606407,0.1488876999992499,0.3681728000001385
0,0.0,0.0,0.0,0.0299416931568917,26,3,15,,1.0,1.1288347966606407,0.14982020000024932,0.46614409999983764
0,0.0,0.0,0.0,1.6830454908895174,27,3,30,,1.0,1.1288347966606407,0.11785899999995308,0.43318379999982426
0,0.0,0.0,0.0,-1.4495974160925165,28,3,45,,1.0,1.1288347966606407,0.11685430000034103,0.39915339999970456
0,0.0,0.0,0.0,-1.6278256703354128,29,3,0,,1.0,1.1288347966606407,0.16586159999951633,0.3341530999996394
0,0.0,0.0,0.0,0.5978658958824007,30,3,225,,1.0,1.1288347966606407,0.16584979999970528,0.35016360000008717
0,0.0,0.0,0.0,-0.6915384761132644,31,3,180,,1.0,1.1288347966606407,0.1317996999996467,0.4522474000004877
0,0.0,0.0,0.0,-1.1769870027604408,32,3,270,,1.0,1.1288347966606407,0.36680820000037784,0.3661566999999195
0,0.0,0.0,0.0,1.4476353382473357,33,3,60,,1.0,1.1288347966606407,0.18387040000015986,0.4831707000003007
0,0.0,0.0,0.0,-0.4638834649307847,34,3,75,,1.0,1.1288347966606407,0.13286059999973077,0.4661662000007709
0,0.0,0.0,0.0,-1.792873793976086,35,3,135,,1.0,1.1288347966606407,0.132852499999899,0.33417759999974805
0,0.0,0.0,0.0,-0.5817020032124923,36,3,90,,1.0,1.1288347966606407,0.1658449999995355,0.46720640000057756
0,0.0,0.0,0.0,-0.3169208082086592,37,4,225,,1.0,1.1288347966606407,0.1338015000001178,0.43222380000042904
0,0.0,0.0,0.0,1.343254349755712,38,4,270,,1.0,1.1288347966606407,0.1348656000000119,0.4161794000001464
0,0.0,0.0,0.0,0.2355091484743788,39,4,30,,1.0,1.1288347966606407,0.11689269999988028,0.41618240000025253
0,0.0,0.0,0.0,-0.170695953080325,40,4,45,,1.0,1.1288347966606407,0.1327815999993618,0.5162583999999697
0,0.0,0.0,0.0,0.7019241925954838,41,4,180,,1.0,1.1288347966606407,0.1168612999999823,0.3842032000002291
0,0.0,0.0,0.0,-1.4673779497431074,42,4,90,,1.0,1.1288347966606407,0.15186050000011164,0.4161960999999792
0,0.0,0.0,0.0,-0.3563389860065056,43,4,60,,1.0,1.1288347966606407,0.14986119999957737,0.3661983000001783
0,0.0,0.0,0.0,0.9816889257056294,44,4,135,,1.0,1.1288347966606407,0.19984930000009626,0.4001855999995314
0,0.0,0.0,0.0,0.3210941041041921,45,4,0,,1.0,1.1288347966606407,1.6498248999996576,0.4172000999997181
