,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,1.3547460476516109,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,62.927919762007235,0.32985310000003665,2.2532229000000825
0,0.0,0.0,0.0,-0.2886150205915133,2,1,225,,1.0,62.927919762007235,0.2498523000001569,0.5472287999998571
0,0.0,0.0,0.0,-0.7494792191131193,3,1,255,,1.0,62.927919762007235,0.24986390000003667,0.6141761999999744
0,0.0,0.0,0.0,0.9661809927344696,4,1,180,,1.0,62.927919762007235,0.215844000000061,0.5201567999999952
0,0.0,0.0,0.0,-1.3503270271977446,5,1,135,,1.0,62.927919762007235,0.2998536999998578,0.48415619999991577
0,0.0,0.0,0.0,1.6194470894961304,6,1,210,,1.0,62.927919762007235,0.1859027000000424,0.6671713999999156
0,0.0,0.0,0.0,-0.0137706487480261,7,1,45,,1.0,62.927919762007235,0.18279759999995804,0.6362447999999858
0,0.0,0.0,0.0,0.0375990355346739,8,1,0,,1.0,62.927919762007235,0.17983159999994314,0.5341147999999976
0,0.0,0.0,0.0,0.7504844878714645,9,1,240,,1.0,62.927919762007235,0.25000180000006367,0.4871425999999701
0,0.0,0.0,0.0,1.2234570183796472,10,1,315,,1.0,62.927919762007235,0.23294779999991988,0.6470997000001262
0,0.0,0.0,0.0,1.4040313122731167,11,1,195,,1.0,62.927919762007235,0.18286530000000312,0.6170681000000968
0,0.0,0.0,0.0,-0.9878372572036962,12,1,270,,1.0,62.927919762007235,0.23686259999999493,0.4331848000001628
0,0.0,0.0,0.0,1.140722803259406,13,2,0,,1.0,62.927919762007235,0.19985780000001796,0.48320110000008754
0,0.0,0.0,0.0,-0.7963749277367377,14,2,195,,1.0,62.927919762007235,0.1838537000000997,0.48019720000002053
0,0.0,0.0,0.0,-0.9028355089492276,15,2,90,,1.0,62.927919762007235,0.23283720000017638,0.4841732999998385
0,0.0,0.0,0.0,0.4286560682862089,16,2,240,,1.0,62.927919762007235,0.19881499999996777,0.46720669999990605
0,0.0,0.0,0.0,-1.5095187555015606,17,2,135,,1.0,62.927919762007235,0.1998580999998012,0.5161041999999725
0,0.0,0.0,0.0,-1.484324186732597,18,2,210,,1.0,62.927919762007235,0.1869053000000349,0.4831090000000131
0,0.0,0.0,0.0,-0.493825680487274,19,2,180,,1.0,62.927919762007235,0.16684230000009848,0.5831636000000344
0,0.0,0.0,0.0,-0.3353348132318225,20,2,255,,1.0,62.927919762007235,0.19984019999992597,0.516162500000064
0,0.0,0.0,0.0,1.050270547744942,21,2,225,,1.0,62.927919762007235,0.19985620000011295,0.5360270999999557
0,0.0,0.0,0.0,1.429093824250705,22,2,45,,1.0,62.927919762007235,0.2988824999999906,0.7011603999999352
0,0.0,0.0,0.0,-0.5485338374705967,23,2,270,,1.0,62.927919762007235,0.2157904000000599,0.47024720000013076
0,0.0,0.0,0.0,-0.3058561213201387,24,2,315,,1.0,62.927919762007235,0.19985780000001796,0.5330954999999449
0,0.0,0.0,0.0,-0.0253148980896152,25,3,240,,1.0,62.927919762007235,0.2328863000000183,0.6031365999999707
0,0.0,0.0,0.0,0.6512203300931019,26,3,195,,1.0,62.927919762007235,0.2868570999999065,0.9332194000000982
0,0.0,0.0,0.0,-0.3001777503418073,27,3,0,,1.0,62.927919762007235,0.2198095999999623,0.5001903999998376
0,0.0,0.0,0.0,-0.222073860528144,28,3,180,,1.0,62.927919762007235,0.26587399999993977,0.6001512999998795
0,0.0,0.0,0.0,-0.0464261886169752,29,3,225,,1.0,62.927919762007235,0.2668373999999858,0.5791708000001563
0,0.0,0.0,0.0,1.582310553460317,30,3,255,,1.0,62.927919762007235,0.2668860000001132,0.43015890000015133
0,0.0,0.0,0.0,0.3506131215493781,31,3,210,,1.0,62.927919762007235,0.24587130000008983,0.434199499999977
0,0.0,0.0,0.0,0.3786501761598405,32,3,135,,1.0,62.927919762007235,0.28382620000002134,0.5172368999999435
0,0.0,0.0,0.0,0.8728269164770754,33,3,45,,1.0,62.927919762007235,0.19988240000020596,0.5701719999997295
0,0.0,0.0,0.0,-0.7943226025763072,34,3,90,,1.0,62.927919762007235,0.2158465000002252,0.6511958999999479
0,0.0,0.0,0.0,0.7474699676156963,35,3,270,,1.0,62.927919762007235,0.23282579999977315,0.46414599999980055
0,0.0,0.0,0.0,0.7142636784796002,36,3,315,,1.0,62.927919762007235,0.2498156999999992,0.48021449999987453
0,0.0,0.0,0.0,0.2500428060074371,37,4,210,,1.0,62.927919762007235,0.24986189999981434,0.4831707000003007
0,0.0,0.0,0.0,0.4606330730490345,38,4,135,,1.0,62.927919762007235,0.2158262000002651,0.5001857000002019
0,0.0,0.0,0.0,0.05174173315572,39,4,315,,1.0,62.927919762007235,0.21681719999969573,0.5631876000002194
0,0.0,0.0,0.0,-0.6503143000362813,40,4,0,,1.0,62.927919762007235,0.3007991999998012,0.49923850000004677
0,0.0,0.0,0.0,-0.9392916346368816,41,4,195,,1.0,62.927919762007235,0.24985109999988708,0.4171552000002521
0,0.0,0.0,0.0,-0.9505728135984892,42,4,240,,1.0,62.927919762007235,0.23080039999967994,0.4332029000001967
0,0.0,0.0,0.0,0.5680511639763702,43,4,90,,1.0,62.927919762007235,0.23382900000024165,0.6201429999996435
0,0.0,0.0,0.0,-0.2190020202941169,44,4,225,,1.0,62.927919762007235,0.21686150000005,0.4831662999999935
0,0.0,0.0,0.0,-0.4890077163175768,45,4,45,,1.0,62.927919762007235,0.18287259999988237,0.7501738000000842
0,0.0,0.0,0.0,0.1695055768456364,46,4,180,,1.0,62.927919762007235,0.18284170000015365,0.5471958000002815
0,0.0,0.0,0.0,-0.0823757635853631,47,4,255,,1.0,62.927919762007235,0.18382340000016484,0.6301902000000155
0,0.0,0.0,0.0,-0.1021499518386847,48,4,270,,1.0,62.927919762007235,0.19986270000026707,0.4201668000000609
0,0.0,0.0,0.0,-0.4222013982036895,49,5,255,,1.0,62.927919762007235,0.21586359999992055,0.4671846999999616
0,0.0,0.0,0.0,-0.173454525858763,50,5,90,,1.0,62.927919762007235,0.16581760000008217,0.5842384000002312
0,0.0,0.0,0.0,-0.265148918141468,51,5,240,,1.0,62.927919762007235,0.18282230000022537,0.3861634999998387
0,0.0,0.0,0.0,-0.7473406485633096,52,5,0,,1.0,62.927919762007235,0.21587219999992158,0.4341130000002522
0,0.0,0.0,0.0,-1.889825720206888,53,5,45,,1.0,62.927919762007235,0.21984440000005634,0.4991987999997036
0,0.0,0.0,0.0,-1.174739112895039,54,5,135,,1.0,62.927919762007235,0.2328575000001365,0.5002048000001196
0,0.0,0.0,0.0,-0.128598806903035,55,5,180,,1.0,62.927919762007235,0.2168655000000399,0.43314630000031684
0,0.0,0.0,0.0,0.4130205302715379,56,5,315,,1.0,62.927919762007235,0.21688359999961904,0.4501866999999038
0,0.0,0.0,0.0,0.6064350570373572,57,5,210,,1.0,62.927919762007235,0.1968325000002551,0.4001705000000584
0,0.0,0.0,0.0,1.0506986354259291,58,5,225,,1.0,62.927919762007235,0.14988210000001345,0.4301789999999528
0,0.0,0.0,0.0,0.3170182454640113,59,5,195,,1.0,62.927919762007235,0.14584029999969061,0.4341743999998471
0,0.0,0.0,0.0,-0.3604473507065146,60,5,270,,1.0,62.927919762007235,0.19981940000025133,0.3812001000001146
