,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,-0.4460427605148293,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,93.23970029610213,0.13488480000023628,0.950162999999975
0,0.0,0.0,0.0,0.910311410605358,2,1,270,,1.0,93.23970029610213,0.09982950000039637,0.500193599999875
0,0.0,0.0,0.0,1.159875875019664,3,1,0,,1.0,93.23970029610213,0.09984080000003814,0.4672418000000107
0,0.0,0.0,0.0,-0.0876774679404745,4,1,180,,1.0,93.23970029610213,0.09982050000007803,0.4172142000002168
0,0.0,0.0,0.0,1.7394728430619864,5,1,75,,1.0,93.23970029610213,0.11682470000005196,0.6481904000002032
0,0.0,0.0,0.0,0.0738994948286888,6,1,60,,1.0,93.23970029610213,0.09972359999983382,0.6833201999997982
0,0.0,0.0,0.0,-1.7037418617936928,7,1,315,,1.0,93.23970029610213,0.13183239999989382,0.6001846999997724
0,0.0,0.0,0.0,2.1880649879418117,8,1,30,,1.0,93.23970029610213,0.09981740000011996,0.568196899999748
0,0.0,0.0,0.0,-1.1033737544692337,9,1,225,,1.0,93.23970029610213,0.09981809999999314,0.4171750999998949
0,0.0,0.0,0.0,-2.083039001766456,10,1,135,,1.0,93.23970029610213,0.13286840000000666,0.3991575999998531
0,0.0,0.0,0.0,-1.2502659939021654,11,1,45,,1.0,93.23970029610213,0.08283800000026531,0.48317649999989953
0,0.0,0.0,0.0,1.1309874416711958,12,1,15,,1.0,93.23970029610213,0.13285409999980402,0.6001897000001009
0,0.0,0.0,0.0,2.054579584144554,13,2,0,,1.0,93.23970029610213,0.11690829999997732,0.4001782999998795
0,0.0,0.0,0.0,-0.3233248090097317,14,2,45,,1.0,93.23970029610213,0.08288340000035532,0.5501595000000634
0,0.0,0.0,0.0,0.8245240634362283,15,2,30,,1.0,93.23970029610213,0.08284390000017083,0.5002105000003212
