,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.4611347555176934,1,1,0,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,-29.859016164923098,0.1178514000002906,2.6492373000000953
0,0.0,0.0,0.0,1.9135162748545536,2,1,270,,1.0,-29.859016164923098,0.13282059999983176,1.249195399999735
0,0.0,0.0,0.0,0.5628433816279086,3,1,315,,1.0,-29.859016164923098,0.11488699999972596,0.601159000001644
0,0.0,0.0,0.0,1.3528228682699843,4,1,225,,1.0,-29.859016164923098,0.11784970000007888,0.41715839999960735
0,0.0,0.0,0.0,1.172449703817614,5,1,135,,1.0,-29.859016164923098,1.6177552999997715,0.6173029999990831
0,0.0,0.0,0.0,0.5791555434645849,6,1,105,,1.0,-29.859016164923098,0.1508384999997361,0.48321039999973436
0,0.0,0.0,0.0,1.3795657993114918,7,1,90,,1.0,-29.859016164923098,0.14980730000024778,0.4672018000001117
0,0.0,0.0,0.0,0.3289021652380011,8,1,120,,1.0,-29.859016164923098,0.11687389999860898,0.550148000000263
0,0.0,0.0,0.0,-1.5202603458243849,9,1,45,,1.0,-29.859016164923098,0.11587780000081693,0.3661310000006779
0,0.0,0.0,0.0,-0.9855970193016028,10,1,150,,1.0,-29.859016164923098,0.18284029999995255,0.28313969999908295
0,0.0,0.0,0.0,-2.016199587718495,11,1,165,,1.0,-29.859016164923098,0.13281999999890104,0.44919880000088597
0,0.0,0.0,0.0,1.6097209482559918,12,1,180,,1.0,-29.859016164923098,0.0837946000010561,1.666236700000809
0,0.0,0.0,0.0,0.8243970888821288,13,2,270,,1.0,-29.859016164923098,0.0808839999990596,0.41812510000090697
0,0.0,0.0,0.0,-0.8836387431232751,14,2,90,,1.0,-29.859016164923098,0.09982190000118862,0.40018119999876944
