,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,0.4611347555176934,1,1,0,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,113.28606491822357,0.765862999998717,0.5331708000012441
0,0.0,0.0,0.0,1.9135162748545536,2,1,270,,1.0,113.28606491822357,0.23284449999846402,0.4841497999987041
0,0.0,0.0,0.0,0.5628433816279086,3,1,315,,1.0,113.28606491822357,0.13286410000000615,0.5161729999999807
0,0.0,0.0,0.0,1.3528228682699843,4,1,225,,1.0,113.28606491822357,0.06587740000031772,0.48417700000027253
0,0.0,0.0,0.0,1.172449703817614,5,1,135,,1.0,113.28606491822357,0.09990780000043742,0.4331794000008813
0,0.0,0.0,0.0,0.5791555434645849,6,1,105,,1.0,113.28606491822357,0.11683690000063507,0.44918979999965813
0,0.0,0.0,0.0,1.3795657993114918,7,1,90,,1.0,113.28606491822357,0.11684199999945122,0.40016729999842937
0,0.0,0.0,0.0,0.3289021652380011,8,1,120,,1.0,113.28606491822357,0.08082719999947585,0.4181888999992225
0,0.0,0.0,0.0,-1.5202603458243849,9,1,45,,1.0,113.28606491822357,0.08280960000047344,0.4332137999990664
0,0.0,0.0,0.0,-0.9855970193016028,10,1,150,,1.0,113.28606491822357,0.1009807999998884,0.416156499999488
0,0.0,0.0,0.0,-2.016199587718495,11,1,165,,1.0,113.28606491822357,0.10089419999894744,0.3501950999998371
0,0.0,0.0,0.0,1.6097209482559918,12,1,180,,1.0,113.28606491822357,0.08384250000017346,0.39916079999966314
0,0.0,0.0,0.0,0.8243970888821288,13,2,270,,1.0,113.28606491822357,0.5497572000003856,0.016254599999228958
0,0.0,0.0,0.0,-0.8836387431232751,14,2,90,,1.0,113.28606491822357,0.08280090000152995,0.4162207999997918
0,0.0,0.0,0.0,0.5323714130268205,15,2,0,,1.0,113.28606491822357,0.10074410000015632,0.39931809999870893
0,0.0,0.0,0.0,-0.5381890830207496,16,2,165,,1.0,113.28606491822357,0.09884249999959138,0.3671821000007185
0,0.0,0.0,0.0,-0.1994422527817614,17,2,150,,1.0,113.28606491822357,0.08097500000076252,0.3851900999998179
0,0.0,0.0,0.0,-2.38519586990009,18,2,135,,1.0,113.28606491822357,0.08086200000070676,0.35215989999960584
0,0.0,0.0,0.0,0.8161470192357967,19,2,105,,1.0,113.28606491822357,0.08385889999954088,0.4161831000001257
0,0.0,0.0,0.0,-0.0372903174061785,20,2,180,,1.0,113.28606491822357,0.06780330000037793,0.38320999999996275
0,0.0,0.0,0.0,-0.6119012618297541,21,2,315,,1.0,113.28606491822357,0.09880850000081409,0.41718519999994896
0,0.0,0.0,0.0,0.0791955718852835,22,2,120,,1.0,113.28606491822357,0.09986140000000887,0.36719000000084634
0,0.0,0.0,0.0,2.5860313593121447,23,2,225,,1.0,113.28606491822357,0.08386559999962628,0.33319289999963075
0,0.0,0.0,0.0,-0.997225181583051,24,2,45,,1.0,113.28606491822357,0.08483649999834597,0.40018699999927776
0,0.0,0.0,0.0,0.0774581510844298,25,3,150,,1.0,113.28606491822357,0.0828163999995013,0.4002090000012686
0,0.0,0.0,0.0,-1.6411157792875015,26,3,165,,1.0,113.28606491822357,0.08383929999945394,0.3821362999988196
0,0.0,0.0,0.0,0.0896438063398034,27,3,315,,1.0,113.28606491822357,0.13282350000008591,0.3502069999995001
0,0.0,0.0,0.0,2.7797823941253337,28,3,180,,1.0,113.28606491822357,0.08186469999964174,0.3511605999992753
0,0.0,0.0,0.0,-1.629392528897217,29,3,270,,1.0,113.28606491822357,0.11582230000021809,0.38416610000058427
0,0.0,0.0,0.0,-0.3794198914674138,30,3,45,,1.0,113.28606491822357,0.09990699999980279,0.3651300999990781
0,0.0,0.0,0.0,1.3982996910206384,31,3,0,,1.0,113.28606491822357,0.09986249999928987,0.3511694000007992
