,cursor_vis,endpoint_vis,clamp,rot,trial,cycle_phase,target_angle,instruct_phase,instruct_state,endpoint_theta,movement_time,movement_initiation_time
0,0.0,0.0,0.0,-0.4460427605148293,1,1,90,"Please slice through the target as quickly and accurately as possible.
You will not see the cursor during this phase.",1.0,68.19859051364818,0.09984590000021853,0.4342138000001796
0,0.0,0.0,0.0,0.910311410605358,2,1,270,,1.0,68.19859051364818,0.08383890000004612,0.5161223000000064
0,0.0,0.0,0.0,1.159875875019664,3,1,0,,1.0,68.19859051364818,0.11564499999985856,0.40135000000009313
0,0.0,0.0,0.0,-0.0876774679404745,4,1,180,,1.0,68.19859051364818,0.08382750000009764,0.4161819999999352
0,0.0,0.0,0.0,1.7394728430619864,5,1,75,,1.0,68.19859051364818,0.03818830000000162,0.4288771000001361
0,0.0,0.0,0.0,0.0738994948286888,6,1,60,,1.0,68.19859051364818,0.0828441999997267,0.43123489999970843
0,0.0,0.0,0.0,-1.7037418617936928,7,1,315,,1.0,68.19859051364818,0.09782039999981862,0.3352002999999968
0,0.0,0.0,0.0,2.1880649879418117,8,1,30,,1.0,68.19859051364818,0.06690329999992173,0.43217020000020057
0,0.0,0.0,0.0,-1.1033737544692337,9,1,225,,1.0,68.19859051364818,0.06589459999986502,0.3501440999998522
0,0.0,0.0,0.0,-2.083039001766456,10,1,135,,1.0,68.19859051364818,0.14980599999989863,0.6161753999999746
0,0.0,0.0,0.0,-1.2502659939021654,11,1,45,,1.0,68.19859051364818,0.09979280000015933,0.38319689999980255
0,0.0,0.0,0.0,1.1309874416711958,12,1,15,,1.0,68.19859051364818,0.09983580000016445,0.3331929000000855
0,0.0,0.0,0.0,2.054579584144554,13,2,0,,1.0,68.19859051364818,0.06682299999965835,0.8501957999997103
0,0.0,0.0,0.0,-0.3233248090097317,14,2,45,,1.0,68.19859051364818,0.09988169999996899,0.469180999999935
0,0.0,0.0,0.0,0.8245240634362283,15,2,30,,1.0,68.19859051364818,0.08384840000007898,0.41619379999974626
0,0.0,0.0,0.0,-1.7579606415028983,16,2,315,,1.0,68.19859051364818,0.11684639999975843,0.45020940000040355
0,0.0,0.0,0.0,-0.4941696148725973,17,2,90,,1.0,68.19859051364818,0.11487020000004122,0.41815279999991617
0,0.0,0.0,0.0,-0.0977803068592435,18,2,180,,1.0,68.19859051364818,0.09982060000038473,0.4831688000003851
0,0.0,0.0,0.0,1.0696162980351034,19,2,15,,1.0,68.19859051364818,0.09986839999965014,0.4671674000001076
0,0.0,0.0,0.0,-1.4248403560236205,20,2,135,,1.0,68.19859051364818,0.08288420000008045,0.4331615999999485
0,0.0,0.0,0.0,1.66099608865,21,2,225,,1.0,68.19859051364818,0.0679294999999911,0.3671429999999418
0,0.0,0.0,0.0,-1.3777170740327285,22,2,60,,1.0,68.19859051364818,0.06678050000027724,0.41720729999997275
0,0.0,0.0,0.0,-0.3606812873418583,23,2,75,,1.0,68.19859051364818,0.06783179999956701,0.3671009999998205
0,0.0,0.0,0.0,-1.3962298866984266,24,2,270,,1.0,68.19859051364818,0.06586079999988215,0.38316980000035983
0,0.0,0.0,0.0,-0.3748156217518193,25,3,315,,1.0,68.19859051364818,0.09983879999981582,0.3161792000000787
0,0.0,0.0,0.0,0.0299416931568917,26,3,15,,1.0,68.19859051364818,0.08382579999988593,0.3662054999999782
0,0.0,0.0,0.0,1.6830454908895174,27,3,30,,1.0,68.19859051364818,0.047911000000112836,0.4012139000001298
0,0.0,0.0,0.0,-1.4495974160925165,28,3,45,,1.0,68.19859051364818,0.0838157999996838,0.49916730000040843
0,0.0,0.0,0.0,-1.6278256703354128,29,3,0,,1.0,68.19859051364818,0.11583470000005036,0.533190999999988
0,0.0,0.0,0.0,0.5978658958824007,30,3,225,,1.0,68.19859051364818,0.08383739999999307,0.5162032999996882
0,0.0,0.0,0.0,-0.6915384761132644,31,3,180,,1.0,68.19859051364818,0.100776699999642,0.5482042000003275
0,0.0,0.0,0.0,-1.1769870027604408,32,3,270,,1.0,68.19859051364818,0.06579950000013923,0.3681653999997252
0,0.0,0.0,0.0,1.4476353382473357,33,3,60,,1.0,68.19859051364818,0.13181029999987004,0.5512183999999252
0,0.0,0.0,0.0,-0.4638834649307847,34,3,75,,1.0,68.19859051364818,0.09886210000013307,0.4351624000000811
0,0.0,0.0,0.0,-1.792873793976086,35,3,135,,1.0,68.19859051364818,0.11681240000007165,0.5331783000001451
0,0.0,0.0,0.0,-0.5817020032124923,36,3,90,,1.0,68.19859051364818,0.11481809999986581,0.4681918000001133
0,0.0,0.0,0.0,-0.3169208082086592,37,4,225,,1.0,68.19859051364818,0.09985020000021905,0.5331486000000041
0,0.0,0.0,0.0,1.343254349755712,38,4,270,,1.0,68.19859051364818,0.0668191999998271,0.7831953999998404
0,0.0,0.0,0.0,0.2355091484743788,39,4,30,,1.0,68.19859051364818,0.18275899999980538,0.5502459999997882
0,0.0,0.0,0.0,-0.170695953080325,40,4,45,,1.0,68.19859051364818,0.06679870000016308,0.4482155000000603
0,0.0,0.0,0.0,0.7019241925954838,41,4,180,,1.0,68.19859051364818,0.699888799999826,0.10013870000011593
0,0.0,0.0,0.0,-1.4673779497431074,42,4,90,,1.0,68.19859051364818,0.09885490000033315,0.5172012999996696
0,0.0,0.0,0.0,-0.3563389860065056,43,4,60,,1.0,68.19859051364818,0.0838171999998849,0.4161619999999857
0,0.0,0.0,0.0,0.9816889257056294,44,4,135,,1.0,68.19859051364818,0.10086450000017066,0.467210900000282
0,0.0,0.0,0.0,0.3210941041041921,45,4,0,,1.0,68.19859051364818,0.10085310000022218,0.39914679999992586
0,0.0,0.0,0.0,0.7091034914727183,46,4,75,,1.0,68.19859051364818,0.0828468999998222,0.3671828999999889
0,0.0,0.0,0.0,0.459277563653872,47,4,315,,1.0,68.19859051364818,0.11783250000007683,0.48216080000020156
0,0.0,0.0,0.0,-0.3087683356781402,48,4,15,,1.0,68.19859051364818,0.08384509999996226,0.49918790000037916
0,0.0,0.0,0.0,-0.4819198699044604,49,5,0,,1.0,68.19859051364818,0.08186249999971551,0.384208899999976
0,0.0,0.0,0.0,-1.0552178876811442,50,5,75,,1.0,68.19859051364818,0.06682920000002923,0.4332067999998799
0,0.0,0.0,0.0,-0.7953889342342644,51,5,15,,1.0,68.19859051364818,0.08183850000023085,0.8011843000003864
0,0.0,0.0,0.0,0.6263051094592464,52,5,135,,1.0,68.19859051364818,0.11585309999964011,0.6002421000002869
0,0.0,0.0,0.0,-0.375367324556745,53,5,225,,1.0,68.19859051364818,0.06682439999985945,0.5332183999998961
0,0.0,0.0,0.0,-0.1300249307737965,54,5,45,,1.0,68.19859051364818,0.06587420000005295,0.43416479999996227
0,0.0,0.0,0.0,0.7938545293767302,55,5,315,,1.0,68.19859051364818,0.10081869999976334,0.49915089999967677
0,0.0,0.0,0.0,0.8078151625378487,56,5,90,,1.0,68.19859051364818,0.08583719999978712,0.36623939999981303
0,0.0,0.0,0.0,0.1054643977410608,57,5,30,,1.0,68.19859051364818,0.10083570000006148,0.550215599999774
0,0.0,0.0,0.0,-0.0345685945673463,58,5,60,,1.0,68.19859051364818,0.08182639999995445,0.43421360000002096
0,0.0,0.0,0.0,0.6549197121249588,59,5,180,,1.0,68.19859051364818,0.0839270999999826,0.5502182999998695
0,0.0,0.0,0.0,-0.439491769440083,60,5,270,,1.0,68.19859051364818,0.08483549999982642,0.6332373000000189
0,1.0,1.0,0.0,0.8553676794558425,61,1,90,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0,68.19859051364818,0.09996070000033797,0.4171856000002663
0,1.0,1.0,0.0,-0.7452157611811706,62,1,225,,1.0,68.19859051364818,0.0839693999996598,0.5482180999997581
0,1.0,1.0,0.0,0.9591647507648416,63,1,315,,1.0,68.19859051364818,0.10003839999990305,0.6151646999996956
0,1.0,1.0,0.0,-0.2121636233634087,64,1,270,,1.0,68.19859051364818,0.08201670000016748,0.3831685000000107
0,1.0,1.0,0.0,1.0854458897280486,65,1,135,,1.0,68.19859051364818,0.10003280000000814,0.36712420000003476
0,1.0,1.0,0.0,1.1203479488407349,66,1,75,,1.0,68.19859051364818,0.11800050000010742,0.6001986999999644
0,1.0,1.0,0.0,1.0620300119330326,67,1,180,,1.0,68.19859051364818,0.08398899999974674,0.6322076999999808
0,1.0,1.0,0.0,1.0905024146068911,68,1,15,,1.0,68.19859051364818,0.08397560000003068,0.6162018999998509
0,1.0,1.0,0.0,-0.232011035095818,69,1,60,,1.0,68.19859051364818,0.08299349999970218,0.6501908000000185
0,1.0,1.0,0.0,-1.3914994316334357,70,1,45,,1.0,68.19859051364818,0.06803230000014082,0.5321867000002385
0,1.0,1.0,0.0,-0.9999962047074958,71,1,30,,1.0,68.19859051364818,0.08402819999992062,0.4501751000002514
0,1.0,1.0,0.0,1.933245255588368,72,1,0,,1.0,68.19859051364818,0.09991050000007817,0.5172551999999087
0,1.0,1.0,0.0,1.0513171435414408,73,2,60,,1.0,68.19859051364818,0.10098560000005818,0.4831822999999531
0,1.0,1.0,0.0,1.078897421089298,74,2,30,,1.0,68.19859051364818,0.08299410000017815,0.48418339999989257
0,1.0,1.0,0.0,0.2584466243411548,75,2,180,,1.0,68.19859051364818,0.08096669999986261,0.4681934000000183
0,1.0,1.0,0.0,0.6350985611311455,76,2,0,,1.0,68.19859051364818,0.09994540000025154,0.5162245000001349
0,1.0,1.0,0.0,-1.210942989844253,77,2,75,,1.0,68.19859051364818,0.10104109999974753,0.400169200000164
0,1.0,1.0,0.0,-1.1798805271011092,78,2,315,,1.0,68.19859051364818,0.09996159999991505,0.5002474000002621
0,1.0,1.0,0.0,0.2806581015303026,79,2,90,,1.0,68.19859051364818,0.1350241999998616,0.5821523999998135
0,1.0,1.0,0.0,-0.3787793833250928,80,2,225,,1.0,68.19859051364818,0.06702809999978854,0.4161815000002207
0,1.0,1.0,0.0,0.0125557822590763,81,2,135,,1.0,68.19859051364818,0.09899989999985337,0.4523285999998734
0,1.0,1.0,0.0,0.0861481357528167,82,2,45,,1.0,68.19859051364818,0.06698600000027,0.35016859999996086
0,1.0,1.0,0.0,-0.0314894297140764,83,2,15,,1.0,68.19859051364818,0.09996719999980996,0.35115640000003623
0,1.0,1.0,0.0,0.5546457855494449,84,2,270,,1.0,68.19859051364818,0.10098610000022745,0.41618689999995695
0,1.0,1.0,0.0,-0.6683346438997426,85,3,0,,1.0,68.19859051364818,0.06799610000007306,0.40015989999983503
0,1.0,1.0,0.0,2.044452402258296,86,3,180,,1.0,68.19859051364818,0.08297059999995327,0.41724629999998797
0,1.0,1.0,0.0,-0.6016787434775565,87,3,45,,1.0,68.19859051364818,0.06699650000018664,0.38324350000038976
0,1.0,1.0,0.0,-0.9531225688363316,88,3,270,,1.0,68.19859051364818,0.06600960000014311,0.3511319000003823
0,1.0,1.0,0.0,-1.0819213398103604,89,3,15,,1.0,68.19859051364818,0.14996270000028744,0.6671941999998126
0,1.0,1.0,0.0,-0.093260057422565,90,3,60,,1.0,68.19859051364818,0.11724039999990055,0.4841526000000158
0,1.0,1.0,0.0,-0.0257995314175915,91,3,90,,1.0,68.19859051364818,0.0999603999998726,0.4831885999997212
0,1.0,1.0,0.0,2.380481030464515,92,3,30,,1.0,68.19859051364818,0.08300940000026458,0.5002159000000574
0,1.0,1.0,0.0,-2.2031359529468726,93,3,135,,1.0,68.19859051364818,0.10095120000005409,0.600164500000119
0,1.0,1.0,0.0,-0.8718509643328889,94,3,315,,1.0,68.19859051364818,0.11601109999992332,0.5671833000001243
0,1.0,1.0,0.0,1.3067761685495896,95,3,225,,1.0,68.19859051364818,0.08396320000019841,0.4501854000000094
0,1.0,1.0,0.0,2.469047451893107,96,3,75,,1.0,68.19859051364818,0.21694969999998648,0.48424560000012207
0,1.0,1.0,0.0,-1.3973670882961151,97,4,90,,1.0,68.19859051364818,0.1149942000001829,0.5001830000001064
0,1.0,1.0,0.0,-0.9121152655786824,98,4,30,,1.0,68.19859051364818,0.10002070000018648,0.5831625000000713
0,1.0,1.0,0.0,0.226932577752599,99,4,180,,1.0,68.19859051364818,0.08399199999985285,1.2672370999998748
0,1.0,1.0,0.0,0.9121305722682655,100,4,315,,1.0,68.19859051364818,0.10001120000015362,0.35017180000022563
0,1.0,1.0,0.0,-0.2467546942733997,101,4,270,,1.0,68.19859051364818,0.08301739999978963,0.38217200000008233
0,1.0,1.0,0.0,1.254086438187944,102,4,15,,1.0,68.19859051364818,0.08398859999988417,0.45018339999978707
0,1.0,1.0,0.0,1.204429571419192,103,4,45,,1.0,68.19859051364818,0.0830206000000544,0.4660895000001801
0,1.0,1.0,0.0,0.1279535837750513,104,4,135,,1.0,68.19859051364818,0.0839802000000418,0.63420189999988
