,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,2F4K,1,1,73.61812990542684,58.147634266585534,2.311042669794509,59.08115774462099,2,n,5.0,NA,n
1,2F4K,2,1,59.39264348417571,40.3873013562088,1.7192499510598274,43.78913106731793,2,n,1.0002827000000707,correct,n
2,2F4K,3,2,60.35456960946638,45.130461787224185,1.753985824670203,47.97114932218004,1,b,1.4372091000000182,incorrect,v
3,2F4K,4,2,33.65354666214453,42.46316568676802,1.006680867071202,45.61906168397464,2,v,1.6860627999999451,incorrect,b
4,2F4K,5,2,37.832192690115306,28.983899119299004,1.0980667684226932,34.00787480154074,1,b,2.731399700000111,incorrect,v
5,2F4K,6,2,41.87196579631276,31.76262800682048,1.194294781916816,36.322427523977154,1,v,1.3162397999999484,correct,v
6,2F4K,7,2,52.26911386730773,60.647769049474135,1.4825424516617969,61.072763096798326,2,v,1.0068613999999343,incorrect,b
7,2F4K,8,1,39.19157416853442,61.21411918558484,1.1295492886296596,61.51482121504455,1,n,2.852752199999941,incorrect,c
8,2F4K,9,2,42.36120912717275,24.92227549554557,1.20650698988452,30.7476370237027,1,b,2.6646331000001737,incorrect,v
9,2F4K,10,1,58.20455450105855,45.05712320723234,1.6772952149486502,47.90656001143722,2,n,1.7157337000001007,correct,n
10,2F4K,11,1,65.72944955148772,54.46424976778866,1.9613995970404103,56.042276762410026,2,c,3.6668104000000312,incorrect,n
11,2F4K,12,2,39.5037502243334,58.31350550383742,1.1369056299124536,59.21521349090735,2,v,2.5055151999999907,incorrect,b
12,2F4K,13,1,42.56442010358725,61.40139100528177,1.2116160572936614,61.66021256280061,1,n,2.7182794000000285,incorrect,c
13,2F4K,14,2,33.47103603808537,50.76785874066677,1.0028675508275589,52.89376165216969,2,b,3.016645400000016,correct,b
14,2F4K,15,2,51.62168019734976,38.82842613342253,1.4627167320174692,42.419087848466056,1,b,1.966735799999924,incorrect,v
15,2F4K,16,2,51.222498051912986,40.1469844796943,1.4506253257685084,43.57761485177961,1,v,1.0792096000000129,correct,v
16,2F4K,17,1,66.89331508748461,54.64831927376349,2.00944829034023,56.1967240238069,2,c,1.1518777999999656,incorrect,n
17,2F4K,18,2,44.315450686429685,27.576767423093678,1.2565460294471529,32.8603453190457,1,b,1.4129691000000548,incorrect,v
18,2F4K,19,2,28.79674496302113,43.37062579291547,0.9099772287397088,46.41968856458677,2,v,1.467924599999833,incorrect,b
19,2F4K,20,2,42.41995395637376,30.449604725326743,1.2079817164033002,35.22126366325458,1,v,1.1337715999998181,correct,v
