,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,2F4K,1,1,52.50079650615082,40.94011788526082,1.48970213667577,44.5784236919482,2,c,3.3807595000000674,incorrect,n
1,2F4K,2,1,38.04773273780692,25.109129795852738,1.102999381642893,31.004415341064743,2,n,2.9922626999998556,correct,n
2,2F4K,3,2,46.39421659264842,60.93518928860068,1.3120534541764808,61.84408796659977,2,v,3.503467799999953,incorrect,b
3,2F4K,4,1,52.36975675218062,38.27021274839568,1.485648380191451,42.19862888881349,2,n,2.4218516999999338,correct,n
4,2F4K,5,2,28.514485555314145,47.17413384019362,0.9046518345330776,50.14813018207319,2,b,2.707141800000045,correct,b
5,2F4K,6,1,61.58790197900274,51.11871273525691,1.7995510872768958,53.62637492265978,2,n,1.9531588999998348,correct,n
6,2F4K,7,2,57.83897560000864,42.34689249695212,1.664592760701704,45.83667180656877,1,b,2.02138089999994,incorrect,v
7,2F4K,8,1,41.3615024107884,32.76300081327048,1.1816846417458675,37.36997143066801,2,n,1.5587214999998196,correct,n
8,2F4K,9,2,45.51142563580815,57.69550999881356,1.2881876529083764,59.22393695653562,2,b,1.3654219999998531,correct,b
9,2F4K,10,2,69.2219093570352,57.445331890389646,2.109143537218717,59.017289752191225,1,b,2.5189730000001873,incorrect,v
10,2F4K,11,2,59.15138227991164,43.46043496313612,1.7106462704430516,46.833198945705696,1,v,2.452271600000131,correct,v
11,2F4K,12,1,46.5853171376625,39.00471730288446,1.317277697075059,42.85173802871778,2,n,2.331722799999852,correct,n
12,2F4K,13,1,54.30096623538006,36.46579148373336,1.5465237478173877,40.60146766494317,2,n,1.0913884999999937,correct,n
13,2F4K,14,1,27.535619329726345,48.710459596988045,0.8864238352001371,51.51014099137701,1,c,2.3065884000000096,correct,c
14,2F4K,15,2,44.97028505617701,37.8443297632134,1.273773313347837,41.82065564595515,1,v,1.7459481000000778,correct,v
15,2F4K,16,2,41.84965704813053,56.0612388942678,1.1937408801866778,57.86393055029462,2,v,1.3031549999998333,incorrect,b
16,2F4K,17,2,55.51825777641098,49.09006199609058,1.5861703640214933,51.84539203183195,1,b,1.297763100000111,incorrect,v
17,2F4K,18,2,64.07884447592892,58.95839562311156,1.8952200078049704,60.258008904625335,1,v,0.7033641000000443,correct,v
18,2F4K,19,1,56.9716102079646,62.913168558104445,1.634838706572188,63.38752126916356,1,n,1.7225950999998076,incorrect,c
19,2F4K,20,2,48.8474793474168,64.52304960087974,1.380723444642098,64.60860646612026,2,v,1.0791309999999612,incorrect,b
20,2F4K,21,2,54.89402570841918,70.1309113874824,1.5657140687951956,68.58421112301592,2,b,0.8968413000000055,correct,b
21,2F4K,22,1,28.567209632804943,49.095763287905456,0.9056442082840468,51.85042288798368,1,c,0.6970124000001761,correct,c
22,2F4K,23,1,48.125327974633485,60.07508402772968,1.3601444147331172,61.1590825822204,1,n,0.4480848999999125,incorrect,c
23,2F4K,24,2,39.03966667620539,49.27834521203625,1.1259868667739363,52.011464701728045,2,v,0.5148695000000316,incorrect,b
24,2F4K,25,2,40.74682441983137,65.7818310799952,1.1666766224756115,65.5398922712493,2,b,1.431225700000141,correct,b
25,2F4K,26,2,59.34987858134102,45.45885114815878,1.71772175126316,48.61980735176483,1,b,0.6544006999999965,incorrect,v
26,2F4K,27,2,57.77957485385204,38.43285428694752,1.6625379187476828,42.34311834819635,1,v,1.4496761000000333,correct,v
