,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,2F4K,1,1,34.06784059547367,44.09998915628341,1.015390887439643,47.286077256099496,1,c,5.0,NA,c
1,2F4K,2,1,48.115183165966265,35.67471929931185,1.3598575152331926,39.77162114773907,2,c,5.0,NA,n
2,2F4K,3,1,36.27286243622928,49.81904608578846,1.0630326239021275,52.377956840526174,1,c,0.5330555999998978,correct,c
3,2F4K,4,1,54.95963232002833,42.38730003270254,1.5678515536936068,45.75059559410383,2,c,0.08529809999981808,incorrect,n
4,2F4K,5,1,43.26116140708714,56.20489905621439,1.229298130802867,57.88531691488441,1,n,3.58616770000026,incorrect,c
5,2F4K,6,2,40.761834368207296,48.272752769433765,1.167040826037165,51.010697820967295,2,v,1.771080499999698,incorrect,b
6,2F4K,7,1,56.20829492051211,33.20277640718327,1.6090942674372022,37.61201572119927,2,c,3.0722561000002315,incorrect,n
7,2F4K,8,1,48.68981225005408,63.53670188689515,1.376204024217473,63.77648963397829,1,c,1.4140919999999824,correct,c
8,2F4K,9,1,75.0591061901764,54.98113371074882,2.3813392854026536,56.8516521153533,2,c,1.9469785000001139,incorrect,n
9,2F4K,10,2,45.05687427721088,61.16043003680831,1.2760689002715606,61.930746341556905,2,b,3.8481286999995064,correct,b
10,2F4K,11,2,43.40855564747583,54.12830664645311,1.2330716813482887,56.12442470287401,2,b,1.9338727999993353,correct,b
11,2F4K,12,2,34.37043431874744,48.67723423748598,1.021800133656876,51.36925043189736,2,v,1.7589422999999442,incorrect,b
12,2F4K,13,2,46.83300088385463,59.28426833653254,1.3240797568778346,60.42804361249579,2,b,1.5830413000003318,correct,b
13,2F4K,14,2,43.70588718900081,28.068178526280967,1.2407191780714155,33.257375596268034,1,b,0.9326529999998456,incorrect,v
14,2F4K,15,1,53.93767647485456,44.24311345519257,1.5348847099208882,47.41433091452321,2,c,5.0,incorrect,n
15,2F4K,16,2,47.60982634841922,63.92845144261839,1.345642139757612,64.07414620082159,2,b,1.0069124999999985,correct,b
16,2F4K,17,2,63.71380691182145,44.58502210688636,1.8808883430747223,47.72063716396464,1,b,1.1039092999999411,incorrect,v
17,2F4K,18,1,53.61051424578942,64.90671792632727,1.5244781021310532,64.80880746454328,1,c,4.194008999999824,correct,c
18,2F4K,19,1,46.80154091930286,60.645430365568046,1.3232138383295686,61.52206276933601,1,c,1.0549554999997781,correct,c
19,2F4K,20,2,39.82571586950185,58.15156209402996,1.1445428498421983,59.5031231268928,2,b,1.40134499999931,correct,b
20,2F4K,21,2,58.60276786066482,45.32377706406764,1.6912419131485792,48.3819856814814,1,b,1.1581138999999894,incorrect,v
21,2F4K,22,1,61.43158339471189,48.31242128842536,1.7937110468736774,51.04588796122208,2,c,1.5100800000000163,incorrect,n
22,2F4K,23,1,52.28855428616557,73.98720159923526,1.483141893783552,70.96180994121057,1,c,4.987922499999513,correct,c
23,2F4K,24,2,53.07141671123295,42.18443286363381,1.5074838030129205,45.56871435062896,1,b,0.7515278000000762,incorrect,v
24,2F4K,25,1,48.54092970732901,30.311385971212022,1.371949987653719,35.134489445001435,2,c,1.1576647000001685,incorrect,n
25,2F4K,26,1,57.94927882709298,50.53380335704247,1.6684152044217964,53.00647868873276,2,n,1.2429492000001119,correct,n
26,2F4K,27,2,49.585089680684895,65.17260857369754,1.4020644712283967,65.00630776484796,2,b,1.2916691000000355,correct,b
27,2F4K,28,1,76.90158349896456,56.92165080695181,2.4743464311521044,58.48493463827048,2,n,5.0,correct,n
28,2F4K,29,1,41.23719919282887,28.74880318477197,1.1786341523854882,33.8222899046467,2,n,2.299062699999922,correct,n
29,2F4K,30,2,69.08161949987185,59.14093773889744,2.102999613605384,60.31171440037125,1,v,1.6072460999994291,correct,v
30,2F4K,31,2,67.6671316993421,58.73562868147124,2.0420439980531166,59.98163606084104,1,v,1.819729599999846,correct,v
31,2F4K,32,1,59.354932299548246,48.40319916300328,1.7179022746085448,51.12639655182971,2,c,1.4494026000002123,incorrect,n
32,2F4K,33,1,53.91633705235487,39.1311954344154,1.5342037700185025,42.8365497513534,2,n,1.1826246000000538,correct,n
33,2F4K,34,1,56.499549261262665,68.1796121149733,1.618869259607317,67.17154056292834,1,n,1.1763445000005959,incorrect,c
34,2F4K,35,1,49.49030354578113,72.7191139010214,1.39930369261057,70.18138635298098,1,n,2.068440699999883,incorrect,c
35,2F4K,36,2,40.2260815330471,61.1476523485324,1.1541113679225383,61.92064239981342,2,v,2.348141299999952,incorrect,b
36,2F4K,37,2,39.589303203342645,54.32051309592405,1.1389300127039392,56.28879302637193,2,b,3.2412059999996927,correct,b
37,2F4K,38,2,42.74654736135776,55.38045614130424,1.2162134259517017,57.19026396353192,2,b,0.8654798999996274,correct,b
38,2F4K,39,1,67.64966862493911,54.97124060442592,2.041302596205352,56.843247363075534,2,c,1.1391707999991922,incorrect,n
39,2F4K,40,2,42.70465281666952,56.18143827070197,1.215154355564193,57.865615754153566,2,b,1.3412766999999803,correct,b
40,2F4K,41,1,28.037501214127676,42.953925589692005,0.8957232978510562,46.25865490442676,1,c,2.9872146999996403,correct,c
41,2F4K,42,1,58.36906563404307,62.86194297629178,1.683042921281804,63.25928901746153,1,n,1.2430946999993466,incorrect,c
42,2F4K,43,1,29.230970752669165,41.36911446250123,0.918231049893534,44.83797378502148,1,c,1.1704202000000805,correct,c
43,2F4K,44,1,24.24212702674164,43.44229615224898,0.827748164032419,46.69653582747304,1,c,0.9517620999995415,correct,c
44,2F4K,45,2,33.829898245689606,44.535900672213415,1.0103792718715714,47.676638109787454,2,b,1.819112000000132,correct,b
45,2F4K,46,1,48.88357797288492,58.73784066284119,1.3817602735379717,59.98344192773903,1,c,1.7228500999999596,correct,c
46,2F4K,47,1,53.84524644228976,61.84612831767153,1.5319374510382875,62.47022659889665,1,c,0.9827687000006335,correct,c
47,2F4K,48,2,30.672209114570144,43.63696081704839,0.9461666880110524,46.87105430889882,2,b,1.067098900000019,correct,b
48,2F4K,49,1,40.9171274437316,51.71895935523929,1.170815559252702,54.04297926140208,1,c,0.7515772000006109,correct,c
49,2F4K,50,1,48.822573735538725,38.30198873222826,1.3800085563646292,42.09765022020552,2,c,1.8016880000004676,incorrect,n
50,2F4K,51,1,19.873830773950605,36.10909512963524,0.755872560693642,40.15430006860232,1,c,1.8378585999998904,correct,c
51,2F4K,52,1,73.93182193633967,57.13799641310192,2.326166973736075,58.66504007151613,2,n,0.7889126000000033,correct,n
52,2F4K,53,1,47.74569014504569,58.40424691338067,1.3494492343869056,59.71055026744549,1,c,1.7897065999995903,correct,c
53,2F4K,54,2,46.54380359577218,59.705263339058135,1.3161410479964153,60.76850684824978,2,b,0.8790031999997154,correct,b
54,2F4K,55,1,25.008941542035096,39.83312688898117,0.8410527811415587,43.463345253746,1,c,1.3705595999999787,correct,c
55,2F4K,56,2,36.12080739886001,55.93896677118659,1.0596767339945323,57.66173066224884,2,b,0.9459247000004325,correct,b
56,2F4K,57,2,32.59235982844138,49.91293982843974,0.9847099867350796,52.46065791935965,2,b,1.1156191000000035,correct,b
57,2F4K,58,1,57.71734054212786,43.06498503774903,1.660387776560645,46.35823662480957,2,c,1.7104460000000472,incorrect,n
58,2F4K,59,1,61.90614283367492,53.9361728291952,1.8114993460887443,55.95985361732054,2,n,1.3159581999998409,correct,n
59,2F4K,60,1,47.74556531689774,30.356882571299693,1.349445731587798,35.17299776337824,2,c,1.655407500000365,incorrect,n
60,2F4K,61,2,54.37591369886035,36.76894817069486,1.5489358667290376,40.73717281368776,1,b,2.100334499999917,incorrect,v
61,2F4K,62,2,52.3406753224992,41.5353624999182,1.4847502336670586,44.98693533316403,1,v,2.1063654999998107,correct,v
62,2F4K,63,2,35.979697978197336,51.61322037592785,1.0565718948365714,53.95081197211648,2,b,1.7168354999994335,correct,b
63,2F4K,64,1,39.989160189795314,55.57941494713239,1.1484394589333573,57.358504338139,1,c,1.3462343000001056,correct,c
64,2F4K,65,2,31.4055256335446,45.27220662497992,0.9607052448727078,48.33584405927624,2,b,0.8898718999998891,correct,b
65,2F4K,66,2,78.11393363996831,61.85562131398042,2.5375179174062525,62.47765719985662,1,v,1.6133668000002217,correct,v
66,2F4K,67,1,39.27487197666749,51.29616155785705,1.1315075094204137,53.67407462110892,1,c,1.7105725000001257,correct,c
67,2F4K,68,2,63.22186228510554,52.86382051571413,1.8617454975707253,55.036675248755614,1,v,2.3793926999996984,correct,v
68,2F4K,69,1,52.88981929355499,37.39626456142072,1.5018019590482976,41.29289236312718,2,n,4.066581199999746,correct,n
69,2F4K,70,2,62.54235064172038,43.942389727024775,1.8356239295671688,47.1448334234232,1,v,1.170274000000063,correct,v
70,2F4K,71,2,43.26380990393523,53.15044732328568,1.2293658349632508,55.28418122048601,2,v,0.9447931000004246,incorrect,b
71,2F4K,72,2,52.45543296552733,40.88328396595869,1.4882975508559415,44.40282365970361,1,b,1.0187575999998444,incorrect,v
