,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,endpoint_theta,movement_time,movement_initiation_time
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90,0.0,0.0,0.0,0.0,89.63883130293108,0.38396880000072997,0.566236900000149
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,90,0.0,0.0,0.0,0.0,90.37972056945759,0.5669522000007419,0.5152094000004581
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,90,0.0,0.0,0.0,0.0,91.22277466225536,0.34989000000132364,0.4002544000013586
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,90,0.0,0.0,0.0,0.0,93.30283311332124,0.2659880000010162,0.6162540999994235
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,90,0.0,0.0,0.0,0.0,90.53665767595685,0.2159191999999166,0.5482592999996996
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,90,0.0,0.0,0.0,0.0,86.64088489046418,0.16698020000148972,0.5502015000001848
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,90,0.0,0.0,0.0,0.0,95.03998540608985,0.25094999999964784,0.583167599999797
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,90,0.0,0.0,0.0,0.0,90.18214593898144,0.1829780000007304,0.6822225000014441
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,90,0.0,0.0,0.0,0.0,92.51340617086457,0.23291189999872586,0.68325779999941
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,90,0.0,0.0,0.0,0.0,90.0508421895499,0.19993830000021262,0.6002344999997149
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10,90,0.0,0.0,0.0,0.0,93.68285186233408,0.19990599999982805,0.6332046000006812
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,90,0.0,0.0,0.0,0.0,91.95904181784574,0.26793050000014773,0.5172304000006989
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,90,0.0,0.0,0.0,0.0,89.96357983515907,0.1829663000007713,0.5671840000013617
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,90,0.0,0.0,0.0,0.0,89.43562917208014,0.16699100000005274,0.5662090999994689
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,90,0.0,0.0,0.0,0.0,93.64912001387442,0.1999004999997851,0.7352516000009928
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,90,0.0,0.0,0.0,0.0,91.99010921911335,0.21716399999968417,0.5501942999999301
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,90,0.0,0.0,0.0,0.0,90.68417707127608,0.21696220000012545,0.5502305000009073
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,17,90,0.0,0.0,0.0,0.0,91.70483858190327,0.18292990000009013,0.5672411999985343
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,18,90,0.0,0.0,0.0,0.0,87.36368524834258,0.19993950000025507,0.6012260999996215
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,90,0.0,0.0,0.0,0.0,88.82765614154194,0.16687990000173158,0.533213099999557
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.992039136621615,21,20,90,0.0,0.0,1.0,0.0,84.30826072893571,0.15752319999955944,0.5682157999999617
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.116228596693448,22,21,90,0.0,0.0,1.0,0.0,89.58275409986972,0.15853919999972277,0.5832535000008647
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.950982085158157,23,22,90,0.0,0.0,1.0,0.0,89.62840185418888,0.17350720000104047,0.6182777999983955
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.922142106899814,24,23,90,0.0,0.0,0.0,1.0,86.56801585975496,0.13379729999905976,0.7162635999993654
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.13989882943067,25,24,90,1.0,0.0,0.0,0.0,92.0462663450735,0.1829529000006005,0.6001897000005556
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.127973456919143,26,25,90,0.0,1.0,0.0,0.0,89.65565791274713,0.14248810000026424,0.6662508999997954
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.50669051242101,27,26,90,0.0,1.0,0.0,0.0,86.45420586604145,0.1577381000006426,0.6349933999990753
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.408242356131456,28,27,90,1.0,0.0,0.0,0.0,91.11159306345004,0.3170332999998209,0.9322126999995817
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.280521098523131,29,28,90,0.0,0.0,1.0,0.0,89.46638317844572,0.8412119000004168,0.7346045999984199
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.029103497435589,30,29,90,0.0,0.0,1.0,0.0,87.73561799412916,0.25764019999951415,0.9162065999989863
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.26987007699552,31,30,90,0.0,0.0,1.0,0.0,80.87882162690867,0.14259210000091116,0.7500734000004741
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.998344623343405,32,31,90,0.0,0.0,1.0,0.0,87.81955171036527,0.19150210000043444,0.6662738999984867
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.639258331526202,33,32,90,1.0,0.0,0.0,0.0,87.72230005792676,0.16693949999898905,0.6502344000000448
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.944466757463656,34,33,90,0.0,0.0,1.0,0.0,90.01859509831282,0.2578056000002107,0.6982241999994585
