,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,endpoint_theta,movement_time,movement_initiation_time
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90,0.0,0.0,0.0,0.0,89.45964154939401,0.5500112999998237,0.8172013000003062
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,90,0.0,0.0,0.0,0.0,90.3851030146632,0.5328319999998712,0.5323296999995364
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,90,0.0,0.0,0.0,0.0,90.32691885874193,0.46595869999964634,0.499252599999636
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,90,0.0,0.0,0.0,0.0,91.26093550182512,0.4828923000004579,0.3493226999999024
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,90,0.0,0.0,0.0,0.0,90.40990425668394,0.6149709000001167,0.4182076999995843
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,90,0.0,0.0,0.0,0.0,90.55616303948604,0.48289700000077573,0.6002791999999317
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,90,0.0,0.0,0.0,0.0,91.1074450394383,0.5499346999995396,0.5172432999997909
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,90,0.0,0.0,0.0,0.0,89.0257377671986,0.4329895000000761,0.28324460000021645
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,90,0.0,0.0,0.0,0.0,91.24604487283872,0.4179201999995712,0.3002566000004663
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,90,0.0,0.0,0.0,0.0,91.65610767305276,0.4828803999998854,0.4322870999994848
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10,90,0.0,0.0,0.0,0.0,91.45678509231783,0.4669550000007803,0.3992067999997744
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,90,0.0,0.0,0.0,0.0,89.59583612849968,0.3659149000004618,0.31722960000024614
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,90,0.0,0.0,0.0,0.0,93.33550568675129,0.3669676999998046,0.5002071999997497
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,90,0.0,0.0,0.0,0.0,89.44007245021285,0.46598870000070747,0.5342127000003529
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,90,0.0,0.0,0.0,0.0,91.83280270426783,0.2829496000003928,0.5672192000001814
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,90,0.0,0.0,0.0,0.0,90.95762510065028,0.5489678999992975,0.40021509999951377
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,90,0.0,0.0,0.0,0.0,93.35421881230008,0.4350266000001284,0.6832107000000178
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,17,90,0.0,0.0,0.0,0.0,91.45013444970272,0.7159224000006361,0.6672584999996616
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,18,90,0.0,0.0,0.0,0.0,93.66912193917368,0.2659801999998308,0.7322252000003573
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,90,0.0,0.0,0.0,0.0,92.92639138131476,0.45102680000036344,0.6332020999998349
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.992039136621615,21,20,90,0.0,0.0,1.0,0.0,87.04798300334772,0.7245554999999513,0.6841936000000715
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.116228596693448,22,21,90,0.0,0.0,1.0,0.0,86.10258886426739,0.8265589999991789,0.6322116999999707
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.950982085158157,23,22,90,0.0,0.0,1.0,0.0,87.07345471431468,0.1595711999998457,0.5832196000001204
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.922142106899814,24,23,90,0.0,0.0,0.0,1.0,88.2796270747777,0.24882150000030379,0.6182061999998041
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.13989882943067,25,24,90,1.0,0.0,0.0,0.0,91.4668321476059,0.216997800000172,0.7502126000008502
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.127973456919143,26,25,90,0.0,1.0,0.0,0.0,85.386985926843,0.14262969999981578,0.6331953999997495
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.50669051242101,27,26,90,0.0,1.0,0.0,0.0,89.7150231646784,0.17549080000026152,0.534194099999695
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.408242356131456,28,27,90,1.0,0.0,0.0,0.0,89.72745510109067,0.21594920000006823,0.8342173000000912
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.280521098523131,29,28,90,0.0,0.0,1.0,0.0,88.89072833462912,0.658473700000286,0.7002729999994699
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.029103497435589,30,29,90,0.0,0.0,1.0,0.0,86.74554117357715,0.23480219999964902,0.66616729999987
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.26987007699552,31,30,90,0.0,0.0,1.0,0.0,87.23203053163682,0.1925373000003674,0.7662358999996286
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.998344623343405,32,31,90,0.0,0.0,1.0,0.0,89.18123853708349,0.22558639999988372,0.6682207999992897
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.639258331526202,33,32,90,1.0,0.0,0.0,0.0,84.84243512937032,0.11496150000039052,1.3002364000003581
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.944466757463656,34,33,90,0.0,0.0,1.0,0.0,85.42840493854874,0.19254369999998744,0.4982202999999572
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.13268279675024,35,34,90,1.0,0.0,0.0,0.0,89.15371043032987,0.49914439999975,0.7511468999991848
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.882330838163927,36,35,90,0.0,0.0,1.0,0.0,91.4123369061379,0.2425121999995099,0.8001699999995253
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.915353552424838,37,36,90,1.0,0.0,0.0,0.0,85.80808165680943,0.7330355000003692,0.851210899999387
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.740379733590554,38,37,90,0.0,0.0,1.0,0.0,85.71494039539179,0.22547389999999723,0.8002275999997437
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.40534168576932,39,38,90,1.0,0.0,0.0,0.0,85.69615026495424,0.2999729000002844,0.6501941999995324
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.959402597774558,40,39,90,0.0,0.0,1.0,0.0,87.11312200061977,0.3736882000002879,0.6332218999996257
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.91575769519958,41,40,90,0.0,0.0,0.0,1.0,87.0414389038436,0.2997854000004736,0.6162202000004982
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.639149041894653,42,41,90,1.0,0.0,0.0,0.0,86.49548056370944,0.24979550000080053,0.6002675999998246
