,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,4F4K,1,2,48.6508340750359,63.75586073901688,1.375089023752652,64.13281152624074,2,b,5.0,NA,b
1,4F4K,2,1,53.34485212398993,37.50633878740741,1.5160796643059071,41.49034016145811,2,n,4.472280899999532,correct,n
2,4F4K,3,1,50.54316028350684,69.05644156582558,1.4302772274801965,67.98295362168562,1,n,1.5284130000000005,incorrect,c
3,4F4K,4,2,60.40926566894515,52.720223985538105,1.755981894979855,55.06609363787671,1,b,5.0,incorrect,v
4,4F4K,5,2,40.90712313203456,60.65347439612995,1.1705720153606982,61.70841863708678,2,v,1.498067199999241,incorrect,b
5,4F4K,6,1,61.15336475481284,76.6583990838598,1.7833636824417411,72.73750671960724,1,n,2.093105999999352,incorrect,c
6,4F4K,7,2,57.4251433602544,68.69217903556772,1.650329732526466,67.7313720620208,2,v,1.5471537000003082,incorrect,b
7,4F4K,8,1,43.61416903753149,56.549009718475695,1.2383551021409342,58.34034203420088,1,c,2.55052650000016,correct,c
8,4F4K,9,1,62.85069423948313,43.89957965443287,1.8474314421171176,47.22900476490136,2,n,1.6366106999994372,correct,n
9,4F4K,10,2,48.35677945740224,59.77276485947976,1.3667064299384013,61.00006574426174,2,b,1.1110508000001573,correct,b
10,4F4K,11,1,69.80503267981437,49.04017973061623,2.134874082452445,51.83125058530943,2,n,1.8560709999992469,correct,n
11,4F4K,12,1,39.66399628388625,25.301441385752327,1.1407003721030358,31.06567904141431,2,c,2.256642400000601,incorrect,n
12,4F4K,13,1,52.06633278902913,43.69563827249471,1.4763041559770884,47.045469641107815,2,n,2.6949838000000454,correct,n
13,4F4K,14,1,53.18438445516181,64.15043299073895,1.511029193099372,64.43269258425094,1,n,1.2737767999997232,incorrect,c
14,4F4K,15,2,42.36544478461203,59.70592053491119,1.206613261311754,60.94596371541721,2,b,5.0,incorrect,b
15,4F4K,16,1,37.12872033111224,48.10184797006477,1.0821208374470366,50.99650406020002,1,c,0.9943397000006371,correct,c
16,4F4K,17,1,39.05083113402662,51.22832719370179,1.1262483044001823,53.763244343729774,1,c,2.4933608000001186,correct,c
17,4F4K,18,2,40.54743943957354,57.389980578104506,1.161849485203591,59.04366805932283,2,v,1.6741743000002316,incorrect,b
18,4F4K,19,2,58.81713961301094,44.89291186084604,1.6987978505502392,48.12243961555398,1,b,3.1562118000001647,incorrect,v
19,4F4K,20,2,66.69353306961821,50.48436438034519,2.001117654459037,53.10893754581747,1,b,1.4483556999994107,incorrect,v
20,4F4K,21,1,33.84783721637767,47.20103387122441,1.0107562443709677,50.1923107135336,1,n,4.011915399999452,incorrect,c
21,4F4K,22,2,70.58093086679526,59.855634757373394,2.169598259166991,61.0670729296495,1,b,2.215536400000019,incorrect,v
22,4F4K,23,1,48.568584665680376,59.19825203129332,1.3727391800371764,60.533548307021725,1,c,2.3980842999999368,correct,c
23,4F4K,24,2,53.78272281024732,72.14769482772746,1.5299470084474232,70.03378003176388,2,v,1.5223703000001478,incorrect,b
24,4F4K,25,1,52.360058245179225,61.81664195583146,1.4853487925866524,62.63074621310795,1,n,2.056408000000374,incorrect,c
25,4F4K,26,2,48.40578288733506,64.99510535259914,1.368099810423378,65.06783457846305,2,v,5.0,incorrect,b
26,4F4K,27,2,53.172023257088185,63.49181944747133,1.5106408421947617,63.93102545461903,2,v,2.3476727999996,incorrect,b
27,4F4K,28,1,42.86588481670735,25.3228310431637,1.2192352714505337,31.0828391713461,2,n,2.713126900000134,correct,n
28,4F4K,29,2,46.28763843516364,56.15492197831232,1.309148861131198,58.00862397952194,2,b,3.2168857999995453,correct,b
29,4F4K,30,1,33.97451440630546,48.50396867900046,1.0134222661921988,51.354630949433655,1,n,3.2714775999993435,incorrect,c
30,4F4K,31,2,60.98792904187172,45.53979742798125,1.7772392041623224,48.70360663694832,1,b,1.1596684000005553,incorrect,v
31,4F4K,32,1,35.965243492853375,49.07150388034842,1.056254366026326,51.85905893480358,1,c,4.096819399999731,correct,c
32,4F4K,33,1,50.58062928214799,61.09158539656926,1.4313920564015472,62.05762005416902,1,n,1.8445056000000477,incorrect,c
