,condition,trial,sub_task,x,y,xt,yt,cat,resp,rt,acc,correct_resp
0,4F4K,1,1,54.241705907872266,61.89070644116782,1.5446191652857548,62.70793592960761,1,n,2.2580450999998902,incorrect,c
1,4F4K,2,1,39.37443617897281,24.38008267317188,1.133852586001484,30.426739718112504,2,n,1.9607858999997916,correct,n
2,4F4K,3,2,70.90805286849267,57.057461702250826,2.184406850044336,58.79458286484027,1,v,1.7102595000001202,correct,v
3,4F4K,4,2,53.9394350224184,62.28823674071423,1.5349408385629726,63.01848477697929,2,v,1.3795706000000791,incorrect,b
4,4F4K,5,1,47.22060331820096,62.70134125069114,1.3347949186603167,63.33920142508285,1,n,1.5783711000003677,incorrect,c
5,4F4K,6,1,52.17217186176623,63.43546018448565,1.4795568752511383,63.90399618506722,1,n,1.2854388000000654,incorrect,c
6,4F4K,7,1,41.6526349247776,59.03412883389656,1.1888601765446891,60.42404698935356,1,c,1.2262786999999662,correct,c
7,4F4K,8,2,62.10703450743952,50.0130107976894,1.8190825767566448,52.73556012588993,1,v,0.9838884000000689,correct,v
8,4F4K,9,2,50.78230480582379,62.24511959926309,1.4374075253011882,62.98489243744606,2,b,1.4189507000000958,correct,b
9,4F4K,10,2,38.82680685992744,53.74634665852717,1.1210139301965931,55.98903441692035,2,b,1.3947579999999107,correct,b
10,4F4K,11,2,40.8783809834888,57.53246400320504,1.1698726013862062,59.18951589602589,2,v,1.5062149999998837,incorrect,b
11,4F4K,12,1,60.64996297207918,48.59213081027368,1.764792896655129,51.47864520211172,2,n,1.2448818000002575,correct,n
12,4F4K,13,1,57.4643805387528,35.6090275298314,1.6516768094474092,39.87997394095254,2,n,1.0790846999998394,correct,n
13,4F4K,14,1,40.47774197642782,57.29863537356367,1.1601668154851958,58.99535931037646,1,n,1.7345774999998866,incorrect,c
14,4F4K,15,2,63.99850106999534,42.51657687964264,1.892056318322591,46.04255801682649,1,v,2.2277054999999564,correct,v
15,4F4K,16,2,52.52654082663368,33.825632448935856,1.4904998444819917,38.31662793377936,1,v,1.378396900000098,correct,v
16,4F4K,17,1,39.44634836850699,54.27261587487819,1.1355493857028978,56.44061457698024,1,n,1.9408981999999924,incorrect,c
17,4F4K,18,1,23.186322939196867,32.83678926270239,0.8097731361483548,37.45751085920982,1,c,0.8804086999998617,correct,c
18,4F4K,19,1,61.58943611978003,46.31910124950644,1.7996084966807346,49.45312501670663,2,n,1.5759374000003845,correct,n
19,4F4K,20,1,55.81153269684414,41.67901388801815,1.5958731491500575,45.29051278891178,2,n,1.3461288999997123,correct,n
20,4F4K,21,2,41.225651462250845,53.9660271544624,1.1783511629404335,56.17777668317781,2,v,2.3369227000002866,incorrect,b
21,4F4K,22,1,30.36412552232729,41.16018519416948,0.9401245235021904,44.82490292921,1,c,2.897688399999879,correct,c
22,4F4K,23,1,69.02431713652851,55.49997295315293,2.100495236513688,57.48580152908336,2,n,1.846798100000342,correct,n
23,4F4K,24,2,48.81835270041066,64.51761980917544,1.3798874328674653,64.72416283518206,2,b,1.75276440000016,correct,b
24,4F4K,25,1,49.95984626234697,63.34641007569631,1.413033224367397,63.8358417077052,1,n,1.931858999999804,incorrect,c
25,4F4K,26,2,65.55392252075715,49.24534528798663,1.9542535731910773,52.05752071314191,1,v,3.526669700000184,correct,v
26,4F4K,27,2,63.2231737405688,48.3694782182227,1.861796269830852,51.28096123896132,1,v,1.1883671000000504,correct,v
27,4F4K,28,2,41.77459152899013,35.10243441761735,1.19187897155866,39.4342214776736,1,b,1.3643189999997958,incorrect,v
28,4F4K,29,2,42.84550898436424,59.55681791156229,1.218718786597575,60.8485051200043,2,v,1.3112934000000678,incorrect,b
29,4F4K,30,1,39.78853120896379,60.49807615873225,1.1436581932892107,61.60564193099746,1,n,2.7194625000001906,incorrect,c
30,4F4K,31,2,38.73172926339457,24.94044907622289,1.118799782067156,30.871190039862665,1,b,2.1912787999999637,incorrect,v
31,4F4K,32,2,41.20548192204817,60.73113756458152,1.1778570498302845,61.79163432130931,2,v,1.347404799999822,incorrect,b
32,4F4K,33,1,40.3903051709061,59.98493688728833,1.1580593198658875,61.19405091721805,1,n,1.7830625999999938,incorrect,c
33,4F4K,34,1,68.6159060797238,55.10695082815141,2.082731960940848,57.15237499276232,2,n,2.3686980000002222,correct,n
34,4F4K,35,1,38.821818956205966,27.33606475372981,1.120897664053813,32.80932612934609,2,c,2.1108171000000766,incorrect,n
35,4F4K,36,2,63.21861291661231,47.60218402620247,1.861619706063505,50.59840355925996,1,b,1.728500300000178,incorrect,v
36,4F4K,37,2,43.89661431847711,54.00750152232967,1.2456497146715293,56.21337192244464,2,b,2.106310499999836,correct,b
37,4F4K,38,2,48.7102510197015,67.48630466663468,1.376789052122399,66.89334102167588,2,b,0.997256600000128,correct,b
38,4F4K,39,2,45.98325274467794,35.32962586641295,1.300888742844737,39.633974250538,1,b,1.0882684999996854,incorrect,v
39,4F4K,40,2,24.794727140695237,34.7810719432118,0.8373146742478115,39.15211275575363,2,v,1.6268857000000025,incorrect,b
40,4F4K,41,1,68.2074165943579,58.53019747168604,2.065115536258308,60.01220513542465,2,n,1.9741683000002013,correct,n
41,4F4K,42,1,51.42213362451636,64.94426197424094,1.4566598308475316,65.04332891901461,1,n,1.4629922000003717,incorrect,c
42,4F4K,43,2,39.74435993775853,49.967391247358336,1.1426082074993398,52.695339847238806,2,v,1.6131651999999121,incorrect,b
43,4F4K,44,2,52.760902992478,41.87432218680971,1.497781411215984,45.46584555783552,1,b,2.3445236000002296,incorrect,v
44,4F4K,45,1,26.80462101652124,38.72530246561561,0.8730514797873409,42.64522597470084,1,c,2.537203099999715,correct,c
45,4F4K,46,2,48.82540207345653,59.98752867694271,1.3800897220690322,61.19613691532967,2,v,1.8013181999999688,incorrect,b
46,4F4K,47,2,51.45461263129519,40.29197812895336,1.457643964913888,44.046460727491166,1,b,2.04112269999996,incorrect,v
47,4F4K,48,1,59.01264407664522,40.05622741732999,1.705718202557896,43.83528328550045,2,n,1.7844657999999072,correct,n
48,4F4K,49,1,43.4200470196202,60.30647073397748,1.233366366883469,61.45228751454041,1,n,1.3331969999999274,incorrect,c
49,4F4K,50,1,41.40337553213194,22.203989622476083,1.1827140146498694,28.73564182769991,2,n,2.1199839999999313,correct,n
50,4F4K,51,1,64.65136419106072,51.76840550019979,1.917917848507397,54.27533522106811,2,c,1.4504855000000134,incorrect,n
51,4F4K,52,2,51.79280755613309,38.73829184391066,1.4679310719311365,42.65682010026793,1,b,1.4373035000003256,incorrect,v
52,4F4K,53,2,30.25491898333845,42.85358924707592,0.937992029995206,46.345225582419104,2,v,1.157666000000063,incorrect,b
53,4F4K,54,1,61.544395014961545,74.01107995245226,1.7979237662494427,71.19268343045563,1,n,1.3887638000001061,incorrect,c
54,4F4K,55,1,54.84515079172079,33.46212105928111,1.564123602293773,38.00011477233107,2,n,3.210873300000003,correct,n
55,4F4K,56,1,64.23892327442096,53.37309867054503,1.9015392236909128,55.66758640724317,2,n,1.613154399999985,correct,n
