,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,endpoint_theta,movement_time,movement_initiation_time
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90,0.0,0.0,0.0,0.0,90.81702813976361,0.3999672999998438,0.6002186000005167
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,90,0.0,0.0,0.0,0.0,93.34955631811357,0.45188059999964025,0.5482888000005914
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,90,0.0,0.0,0.0,0.0,91.743960460386,0.5169421999999031,0.5672015000000101
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,90,0.0,0.0,0.0,0.0,91.54923559101427,0.6149341999998796,0.5521184999997786
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,90,0.0,0.0,0.0,0.0,91.2418229594638,0.5649962999996205,0.5351700999999593
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,90,0.0,0.0,0.0,0.0,90.57325527474917,0.466813899999579,0.5002448999994158
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,90,0.0,0.0,0.0,0.0,90.75294910688028,0.5660659000004671,0.5340878999995766
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,90,0.0,0.0,0.0,0.0,89.62897089348748,0.3348325000006298,0.48330669999995735
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,90,0.0,0.0,0.0,0.0,91.37043850067283,0.4170727999999144,0.4831253000002107
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,90,0.0,0.0,0.0,0.0,90.78933542541188,0.4839571000002252,0.467099400000734
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10,90,0.0,0.0,0.0,0.0,89.28317585653488,0.43207710000024235,0.4352167000006375
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,90,0.0,0.0,0.0,0.0,91.6005878186007,0.4840336999995998,0.5332799999996496
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,90,0.0,0.0,0.0,0.0,89.50358849957512,0.5999402999996164,0.5163310999996611
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,90,0.0,0.0,0.0,0.0,90.3202799698697,0.7158407999995688,0.21832160000030854
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,90,0.0,0.0,0.0,0.0,93.09107748996911,0.5499127000002773,0.5331353999999919
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,90,0.0,0.0,0.0,0.0,89.35974740566388,0.6490313999993305,0.5511677999993481
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,90,0.0,0.0,0.0,0.0,88.19115687010465,0.484035400000721,0.4982540000000881
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,17,90,0.0,0.0,0.0,0.0,90.66786508598823,0.4670476999999664,0.4502335999995921
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,18,90,0.0,0.0,0.0,0.0,90.23691572107298,0.4999189000000115,0.35024689999954717
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,90,0.0,0.0,0.0,0.0,91.50998937958322,0.4169622999997955,0.6672178999997413
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.240158492334634,21,20,90,0.0,0.0,1.0,0.0,87.06655304346458,0.35180769999988115,0.46622149999984686
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.987334064505454,22,21,90,0.0,0.0,1.0,0.0,87.623525662741,0.3327914999999848,0.4161152000006041
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.645111894025427,23,22,90,0.0,0.0,1.0,0.0,88.14491741886145,0.2818229999993491,0.5512290999995457
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.993235179435346,24,23,90,0.0,0.0,0.0,1.0,85.54149282772357,0.3008171000001312,0.49923300000045856
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.38888009170969,25,24,90,1.0,0.0,0.0,0.0,86.91495498697981,0.3318219999991925,0.4832261000001381
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.837342455053744,26,25,90,0.0,1.0,0.0,0.0,82.97816609099394,0.34980369999993854,0.5172210999999152
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.030462285006287,27,26,90,0.0,1.0,0.0,0.0,87.04152561645917,0.3497869000002538,0.6502376999997068
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.37210817131848,28,27,90,1.0,0.0,0.0,0.0,87.19109000207656,0.28175069999997504,0.6682236000006014
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.307903354521647,29,28,90,0.0,0.0,1.0,0.0,87.04394730363724,0.41678890000002866,0.5832361000002493
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.235019719139025,30,29,90,0.0,0.0,1.0,0.0,87.40056887456932,0.384823200000028,0.6332148999999845
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.509241685321948,31,30,90,0.0,0.0,1.0,0.0,83.27736737455187,0.2997666000001118,0.9502432999997836
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.709899419089365,32,31,90,0.0,0.0,1.0,0.0,82.15885069812131,0.1518472000007023,0.21630830000049173
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.95167503116265,33,32,90,1.0,0.0,0.0,0.0,87.97059987202812,0.3167774000003192,0.616254100000333
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.717617105754773,34,33,90,0.0,0.0,1.0,0.0,85.62173231021615,0.33277169999928446,0.6342137999999977
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.621782028742299,35,34,90,1.0,0.0,0.0,0.0,84.40223760713211,0.401844600000004,0.6161919000005582
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.982125227565264,36,35,90,0.0,0.0,1.0,0.0,89.69852072667183,0.43279809999967256,0.5502019999994445
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.42465401906724,37,36,90,1.0,0.0,0.0,0.0,83.16559951539323,0.21579099999962637,0.5002199999998993
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.577843131107288,38,37,90,0.0,0.0,1.0,0.0,84.88145919626398,0.8998063999997612,0.30023979999987205
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.893841774762633,39,38,90,1.0,0.0,0.0,0.0,85.16981184555169,0.300772099999449,0.5322574000001623
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.039717114418785,40,39,90,0.0,0.0,1.0,0.0,88.1388536982082,0.36681079999925714,0.5152425999995103
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.240398946974356,41,40,90,0.0,0.0,0.0,1.0,84.22621330636633,0.46679149999999936,0.6332507999995869
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.139916296518123,42,41,90,1.0,0.0,0.0,0.0,85.79776114347372,0.25081719999980123,0.4832354000000123
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.071851776816974,43,42,90,0.0,1.0,0.0,0.0,86.72135185491254,0.3167937999996866,0.5492490000006001
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.3238481843937,44,43,90,0.0,0.0,0.0,1.0,81.54703839190307,0.3637813000004826,0.6172440000000279
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.507886019581068,45,44,90,0.0,1.0,0.0,0.0,80.02270772593202,0.29970610000054876,0.6003147999999783
