,cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,trial,cycle,target_angle,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,endpoint_theta,movement_time,movement_initiation_time
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90,0.0,0.0,0.0,0.0,90.96978130926198,0.5849473999999191,0.5172101999999086
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,90,0.0,0.0,0.0,0.0,94.21214524794875,0.23184790000004796,0.21814139999992221
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,90,0.0,0.0,0.0,0.0,88.1220392523394,0.23194199999988996,0.33318739999981517
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,90,0.0,0.0,0.0,0.0,87.893941425515,0.18195040000000517,0.26825989999997546
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,90,0.0,0.0,0.0,0.0,94.33122751866055,0.23198610000008557,0.35123459999999795
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,90,0.0,0.0,0.0,0.0,92.16157249363144,0.33194739999999,0.2682330999998612
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,90,0.0,0.0,0.0,0.0,91.61203571366389,0.38493419999986145,0.3002822999999353
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,90,0.0,0.0,0.0,0.0,88.77305945643475,0.24992339999994329,0.30027979999999843
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,90,0.0,0.0,0.0,0.0,91.49588707060917,0.23194699999999102,0.45120680000013635
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,90,0.0,0.0,0.0,0.0,89.7279109293279,0.31682260000002316,0.21832160000008116
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,10,90,0.0,0.0,0.0,0.0,90.42002563650964,0.26696960000003855,0.2832017000000633
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,90,0.0,0.0,0.0,0.0,85.02771869187205,0.3156203999999434,0.2515792000001511
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,90,0.0,0.0,0.0,0.0,92.53047019882442,0.3499649000000318,0.31522580000000744
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,90,0.0,0.0,0.0,0.0,88.77079845078113,0.38197119999995266,0.3682100000000901
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,90,0.0,0.0,0.0,0.0,90.25871160370254,0.41692079999984344,0.2991975999998431
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,90,0.0,0.0,0.0,0.0,90.89966665822297,0.4999199999999746,0.34923189999994975
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,90,0.0,0.0,0.0,0.0,90.52063033440662,0.48390180000001237,0.21627319999993233
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,17,90,0.0,0.0,0.0,0.0,90.51743945111112,0.4338628000000426,0.2172692999999981
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,18,90,0.0,0.0,0.0,0.0,90.81644227091564,0.249865600000021,0.21729129999994257
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,90,0.0,0.0,0.0,0.0,87.17664082573562,0.2659071999999014,0.34922419999998056
