cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,phase,trial,cycle,target_angle,instruct_phase,instruct_state
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,generalisation,251,20,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,generalisation,252,20,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,253,21,105,You will not receive feedback of any kind for the following reaches.Please continue to slice through the target as quickly and accurately as possible.,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,254,21,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,255,21,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,256,21,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,257,21,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,258,21,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,259,21,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,260,21,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,261,21,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,262,21,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,263,21,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,264,21,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,265,22,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,266,22,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,267,22,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,268,22,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,269,22,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,270,22,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,271,22,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,272,22,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,273,22,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,274,22,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,275,22,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,276,22,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,277,23,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,278,23,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,279,23,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,280,23,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,281,23,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,282,23,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,283,23,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,284,23,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,285,23,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,286,23,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,287,23,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,288,23,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,289,24,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,290,24,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,291,24,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,292,24,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,293,24,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,294,24,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,295,24,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,296,24,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,297,24,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,298,24,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,299,24,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,300,24,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,301,25,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,302,25,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,303,25,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,304,25,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,305,25,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,306,25,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,307,25,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,308,25,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,309,25,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,310,25,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,311,25,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,washout_no_fb,312,25,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774686188606992,washout_fb,313,26,75,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.912786347424901,washout_fb,314,26,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2554324753164085,washout_fb,315,26,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218768948797505,washout_fb,316,26,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.839494483917109,washout_fb,317,26,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5919318222072933,washout_fb,318,26,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18341476846007,washout_fb,319,26,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2579665968855157,washout_fb,320,26,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7205420599142269,washout_fb,321,26,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660762027142664,washout_fb,322,26,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6580097286812192,washout_fb,323,26,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8625848209163522,washout_fb,324,26,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9445954509392456,washout_fb,325,27,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022427560680191496,washout_fb,326,27,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3647881906935628,washout_fb,327,27,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32938857115363723,washout_fb,328,27,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328790049866693,washout_fb,329,27,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0604960141262771,washout_fb,330,27,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2861309185430026,washout_fb,331,27,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0638388710221471,washout_fb,332,27,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0890211639839955,washout_fb,333,27,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046907861945920976,washout_fb,334,27,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10980465744758398,washout_fb,335,27,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17747358679629927,washout_fb,336,27,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9648295119658706,washout_fb,337,28,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47083612044149664,washout_fb,338,28,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81625006691536,washout_fb,339,28,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.719556836814447,washout_fb,340,28,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44272890018922245,washout_fb,341,28,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9816153838590622,washout_fb,342,28,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0114072482825307,washout_fb,343,28,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672829848893187,washout_fb,344,28,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.448989556556016,washout_fb,345,28,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10298242407095025,washout_fb,346,28,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10294058825071584,washout_fb,347,28,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09315960263682525,washout_fb,348,28,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6776199782894136,washout_fb,349,29,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08207926955857345,washout_fb,350,29,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13430987384139176,washout_fb,351,29,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7299418072738784,washout_fb,352,29,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.209577810092171,washout_fb,353,29,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11892039156989742,washout_fb,354,29,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8949930312284866,washout_fb,355,29,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49374692774650486,washout_fb,356,29,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42499015794066786,washout_fb,357,29,135,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0756764557598943,washout_fb,358,29,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971809772995677,washout_fb,359,29,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8102042124514431,washout_fb,360,29,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3214628403667136,washout_fb,361,30,150,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1883131486024416,washout_fb,362,30,75,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8590021818686164,washout_fb,363,30,45,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09374244965864321,washout_fb,364,30,90,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021869905890431626,washout_fb,365,30,120,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51140983168048,washout_fb,366,30,30,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941187764361753,washout_fb,367,30,15,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27887434454053406,washout_fb,368,30,60,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10158622822891286,washout_fb,369,30,165,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5224659803476537,washout_fb,370,30,105,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6142568690255026,washout_fb,371,30,0,,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006908232707634,washout_fb,372,30,135,,1.0
